index,mode,margin,label,rho_psd,rho_unrestricted,unrestricted_same_sign,total_psd_fisher_normalized,min_atom,normalization_residual,generalized_residual,direction_min_rate,direction_max_rate,chord_step,chord_gap,status
597,1,0.012723091528288877,two_edge_clusters,0.47266522824286245,0.47266522824286245,True,-0.5273347717571375,1.320991102818954e-08,0.0,1.7875911125629896e-16,0.4112563434742759,1.0,0.002891835121814295,-0.00014855390151424785,NO_HIT
598,2,0.012460396013991881,logit_spread,0.3981109146483107,0.3981109146483107,True,-0.6018890853516893,2.2109596257325107e-07,0.0,1.3918990538498233e-16,0.18737979953677067,1.0,0.0016502541761635335,-4.0281214577220226e-05,NO_HIT
599,3,0.027111077072597124,five_spectral_clusters,0.4372330629497361,0.4372330629497361,True,-0.5627669370502639,3.620239474508277e-10,2.220446049250313e-16,3.1593998384502344e-16,0.2441657824213366,1.0,0.004784651545763019,-0.00039194870240599755,NO_HIT
600,0,0.01,frozen_logit_neighborhood,0.5128254663090064,0.5128254663090064,True,-0.4871745336909936,1.6701446694167247e-10,0.0,2.4496133219955567e-16,0.2536490480872777,1.0,0.0021136384709068818,-6.67776225107275e-05,NO_HIT
601,1,0.02503842733076734,two_edge_clusters,0.4943560967117765,0.4943560967117765,True,-0.5056439032882235,6.976803811633063e-08,0.0,1.2900374503881932e-16,0.44555835441808306,1.0,0.004584299917313329,-0.000384376355216709,NO_HIT
602,2,0.016513780667192057,logit_spread,0.37279768178652417,0.37318423922883665,False,-0.6272023182134758,1.2725760803065631e-11,0.0,3.537850017550503e-16,0.0071477373755167726,1.0,0.0038349660157107144,-0.00017966960097481888,NO_HIT
603,3,0.016607245219089628,five_spectral_clusters,0.49469088436606623,0.49469088436606623,True,-0.5053091156339338,9.472270228661534e-12,0.0,4.1770261998609917e-16,0.2679270535366297,1.0,0.004398218744575449,-0.00023754714782775466,NO_HIT
604,0,0.010000000000000009,frozen_logit_neighborhood,0.4953891889961818,0.4953891889961818,True,-0.5046108110038182,1.0172730105349477e-10,-1.1102230246251565e-16,1.2443466329619337e-16,0.32618503440210567,1.0,0.0019155015600915216,-6.330970729440111e-05,NO_HIT
605,1,0.013964282442949894,two_edge_clusters,0.49992594099960697,0.49992594099960697,True,-0.500074059000393,5.242097379470062e-10,-2.220446049250313e-16,3.6511590065517107e-16,0.33155138485534863,1.0,0.0032363808329805275,-0.00023648506588092033,NO_HIT
606,2,0.01241375705248704,logit_spread,0.460258618834774,0.460258618834774,True,-0.5397413811652261,1.6042204227305292e-10,0.0,1.3199627601479058e-16,0.1952479250590077,1.0,0.002573812609471758,-7.580444844990097e-05,NO_HIT
607,3,0.030310031338128707,five_spectral_clusters,0.36638573787990003,0.36638573787990003,True,-0.6336142621201,3.195894394817327e-09,0.0,2.291738926049528e-16,0.025374599356476724,1.0,0.0034832580668663253,-0.0001793387189161777,NO_HIT
