index,seed,sizes,mode,margin,H,largest_hessian_eigenvalue,step,gap,endpoint_margin,status,parameters,direction,error,batch,cross_coupling_norm,connected_at_1e-10,cross_direction_norm
283,2026090804,"[6, 6]",3,1e-06,4.453858990306714,-1.3538629377567615,0.04941029608411327,-0.0016617753560632664,9.962710772210746e-07,NO_HIT,"[0.8972549143876637, 1e-06, 0.4565256946790712, -0.29675412415387153, 0.5684019201891363]","[-0.13244144961393875, -7.546853741935422e-08, 0.9500030999017424, -0.28241002452486735, -0.014069493562196689]",,batch02,0.4196737070685544,True,0.39938808683318583
284,2026090804,"[3, 3, 3, 3]",3,8.93706151600595e-06,5.507912820404949,-0.023358575998818375,0.04934063685371584,-4.766215790219519e-05,8.936799772827228e-06,NO_HIT,"[0.5918171922250891, 0.9989267031765865, 0.9936921800600932, 8.93706151600595e-06, 0.6162222872209862, 0.17044833888676433, 0.03454205163596696, 0.01399084449142475, 0.421578682656542, 0.11897886602449476, 0.04356153573837075, 0.7857280381287541, 0.08101391403159158, 0.6835373554406549]","[-0.011180104397894092, 4.4996471364536217e-07, -3.6900134922416365e-06, 5.3048196256463045e-09, 0.022451452278563107, 0.0014630381589077956, 0.05268753420085875, -0.9978361838246578, 6.88029302690499e-05, -0.0008436527190554984, 0.030145098109941006, -1.0700591715676113e-06, 0.002514846648424755, 5.633133065323672e-05]",,batch02,0.3257556308435525,True,1.413768672473832
285,2026090804,"[8, 8, 8]",3,1.0051567453817079e-05,8.566938683548562,-0.13567603502840622,0.04600462178210485,-0.00014504280389893154,1.0051480738737517e-05,NO_HIT,"[0.26400062533536023, 0.9923832180100731, 0.9999899484325462, 0.49356958386471317, 0.32171371308422647, 0.0904252355631147, 0.5378688144208709, -0.06874097242636407, 0.41261589108828806]","[0.13675021258338504, -7.467646184144971e-05, 1.8849208407945034e-09, -0.9848118698176723, 0.10655327410108127, 0.0033650424417515363, 0.003631362777377234, 0.008175835715641802, 5.520838190810379e-06]",,batch02,0.48249716621594146,True,0.1512069312031966
286,2026090804,"[2, 4, 8]",3,0.0006221168341461488,5.202817129673247,-0.07118228608384125,0.04364689069040875,-0.00011918384462017428,0.000622105209420619,NO_HIT,"[0.0175784570312195, 0.9312558792892788, 0.0006221168341461488, 0.7756247086553235, -0.031026536295375228, -0.019938457004172728, 0.42115886901549376, -0.08371654322000839, 0.7400633509218291]","[-1.4360377455158413e-06, 3.0721310429298565e-05, -2.6633570790134214e-07, -0.00019943174148669038, 0.16502670835205335, -0.9862867774794531, -7.111749586541346e-05, 0.0021172707410049177, -0.00022245817856233715]",,batch02,0.1293726990589824,True,1.414213495011067
287,2026090804,"[10, 10, 10]",3,1e-06,11.934738769400276,-0.008472843882433195,0.05101720958061673,-2.192801813905021e-05,9.99984142067859e-07,NO_HIT,"[0.08024347330786238, 0.2542542373474261, 1e-06, 0.4202931984063702, -0.04480838548990418, 0.07206226876557674, 0.6902692049973221, -0.019920675533852628, 0.7564045274967547]","[-1.0962680478718745e-05, 3.0482643608701026e-05, -3.108349568959966e-10, 8.137228112955013e-05, 0.19340349571698562, -0.000802195382946451, -0.0002656288859735509, -0.9811189353296794, -2.889722425328375e-05]",,batch02,0.12326877385274104,True,1.4142135064659975
288,2026090804,"[4, 4, 4]",0,0.045249798031335664,6.4533950512398155,-0.011688647344212329,0.015750613093302945,-1.523582825235792e-06,0.03686814656532922,NO_HIT,"[0.5373113305055264, 0.7893316728206203, 0.892388321938692, 0.6437810285187373, -0.13099539936333812, 0.08445017310499368, 0.8168779607110145, -0.09614886669707608, 0.7219849070862333]","[0.0009048282594854036, -0.315819519605173, 4.960944977082361e-05, -0.0027250179805433775, 0.01816737931293487, -0.0017350281157798323, 0.948555432082397, 0.012621105879612385, -0.00014176662832964817]",,batch02,0.2589835166915298,True,0.03138013088841367
289,2026090804,"[6, 6]",0,0.24278759469971473,7.83670542226811,-0.0012807474111048772,0.09010079012079474,-1.7166735553963974e-05,0.24278665143998332,NO_HIT,"[0.4841768222608679, 0.24278759469971473, 0.499350558645646, 0.1550076009707053, 0.6069770826122641]","[-0.19606399460896778, 1.0468939619201478e-05, 0.9805706084562005, -0.006339380879031572, -6.31686865443626e-05]",,batch02,0.21921385156368836,True,0.00896523841617512
290,2026090804,"[3, 3, 3, 3]",0,0.11675295696939106,7.1962058041247,-0.030150224757894334,0.074513852014584,-0.00012149437238662131,0.11675213340107071,NO_HIT,"[0.1671618422775957, 0.296943558928814, 0.19550735478332737, 0.11675295696939106, 0.7679700051106253, -0.16753795579516628, -0.026141320826327488, -0.08749941067541747, 0.42353884423237215, 0.04160704408125589, 0.037126794951299176, 0.4465059043359078, 0.0473980870043245, 0.4374022426955429]","[-4.529797753699379e-05, 0.0014120273319432686, 0.0002481650909906268, 1.1052553291577451e-05, 0.00018842270205298985, -0.0005731783028736449, 0.5676935273363797, -0.0028372851010796895, -0.0027281793263291975, 0.8226457139393051, -0.013493004882980981, -0.0004203967948177857, 0.02789149652990317, -9.895972199666023e-06]",,batch02,0.2890142066657566,True,1.4142066943144422
291,2026090804,"[8, 8, 8]",0,0.17399571321300228,15.530387315009161,-8.480780600275774e-05,0.03718288419360274,-4.82913890209602e-07,0.14154071192727963,NO_HIT,"[0.7823632693969316, 0.4460373897228377, 0.6591911764724505, 0.31653319783382955, 0.08711108661435567, 0.010176190460333516, 0.22788606923600585, 0.005585545927666577, 0.1753371156625108]","[-4.601809182178998e-09, 3.714488672116708e-07, 1.7856047716905183e-07, 3.2065159368060006e-08, 8.61294515393961e-06, 0.00472877940441914, -2.625993865973324e-06, -0.9999888192187651, -1.246791275420143e-06]",,batch02,0.12428269860868672,True,1.414213562366999
292,2026090804,"[2, 4, 8]",0,0.08852023683509624,7.372262876885472,-0.001249773369158942,0.059397960239769,-1.0690245116684594e-05,0.08802535378500342,NO_HIT,"[0.7784313260079856, 0.9114797631649038, 0.7451852185038642, 0.7352956548983198, -0.17768851700329785, -0.013631243314422004, 0.7199661284887687, 0.011064221458340092, 0.615697838192024]","[1.3234241925211701e-05, -2.930863135343149e-06, -8.03951712059336e-06, -1.2084150780457096e-05, 1.3392725517021072e-05, 0.30938525533412525, 5.3713834554518385e-06, 0.9509367803082382, 5.510196498652678e-05]",,batch02,0.2525131159587851,True,1.4142135599268773
