index,n,mode,margin,entropy,min_atom,normalization_residual,lambda_max_coordinate,lambda_max,fisher_along_top,acceleration_along_top,fisher_max_eigenvalue,acceleration_max_eigenvalue,direction_rank,direction_singular_1,direction_singular_2,step,gap,endpoint_margin,status
167,6,1,0.0006021299317343425,3.3263316207630536,9.376384623836234e-08,2.220446049250313e-16,-0.6077889691276954,-0.6089193568361407,-0.39221376414737535,-0.21670559268876288,-0.3886763521053993,5.992184888015283,6,1.0000000000000002,0.9996821206678781,0.007938654672380979,-1.922752466443356e-05,0.0005272296315969226,NO_HIT
168,6,2,0.03999999999999986,3.4586449427972883,0.00048203700591855145,0.0,-0.17706727312623532,-0.1772206816501254,-0.11818390736245281,-0.059036774287673593,-0.11807016202411177,1.839332907429438,6,1.0000000000000002,0.9993534947615893,0.04345487262685335,-0.0002019172181282336,0.035635031757393416,NO_HIT
169,6,3,0.06878750309402926,3.8470290349770124,0.0012250935496695805,2.220446049250313e-16,-0.20481320102044065,-0.20469752617707157,-0.13648291494779463,-0.0682146112292793,-0.13654005316476558,0.9035314447442913,6,0.9999999999999999,0.9985572822489218,0.030184264171874087,-0.00010563309530375875,0.05815843872921511,NO_HIT
170,6,0,0.11545806320780114,3.659023307504417,0.0004172647548243827,2.220446049250313e-16,-0.05696566526031421,-0.0569883178714907,-0.03799011781248806,-0.018998200059000644,-0.037974544303921706,0.6623402177346976,6,0.9999999999999998,0.9999692818794336,0.05536115672626423,-0.0001764216741695357,0.10513536955378858,NO_HIT
171,6,1,0.0032703988906109815,3.5799762040414986,1.9289309530167e-05,2.220446049250313e-16,-0.5385988509670444,-0.5369126435727262,-0.349063798484912,-0.1878488450878145,-0.34818563620108295,6.078488358502485,6,1.0,0.9966789619367544,0.05153310263841985,-0.0008241404913018613,0.003262389419569245,NO_HIT
172,6,2,0.03999999999999998,3.7591820526158357,0.0008432989374980553,0.0,-0.21273289016303723,-0.21254292277273376,-0.14168314209203867,-0.07085978068069448,-0.1417692005838289,2.827657596021385,6,1.0,0.9989032523121897,0.05265210315633,-0.00036653800363550815,0.03715312022161754,NO_HIT
173,6,3,0.3552746950846567,4.12496399571776,0.00892800474754881,0.0,-0.002275582839744858,-0.002275572460000207,-0.0015170506408003705,-0.0007585218192009968,-0.0015170575450400398,0.14389035339677214,6,0.9999999999999999,0.9999929857443016,0.08918123761078538,-0.000522630830890769,0.33245883039006635,NO_HIT
174,6,0,0.19513987034074598,3.9049178114350074,0.0015892101972020398,0.0,-0.012571491822691306,-0.012571390789045971,-0.00838147845276919,-0.0041899123362766355,-0.008381543013146238,0.3333444476343754,6,1.0,0.9999890568857738,0.06004405325055684,-0.0001538241204404045,0.1769552349279585,NO_HIT
175,6,1,0.003660969221515921,2.910010641262764,6.297742449462607e-06,0.0,-2.432943448467102,-2.4299911844746283,-1.4294133959560669,-1.000577788518567,-1.4245042715978675,10.554879492520605,6,1.0000000000000002,0.9960538090197067,0.009953703459888988,-0.00012237274735094061,0.0034497013329456857,NO_HIT
176,6,2,0.039999999999999994,3.3925933411807785,0.0004980535745972829,0.0,-0.1337931973219852,-0.13374865653579093,-0.0892343734447548,-0.04451428309103472,-0.08925363019990563,1.9463586364431968,6,0.9999999999999999,0.9995336140967709,0.052127024192294494,-0.0002418149199563402,0.038120930580590295,NO_HIT
177,6,3,0.358853552415596,4.050519152364486,0.0044094287131056465,0.0,-5.805163082050647e-05,-5.8051630820972454e-05,-3.870109096158903e-05,-1.9350539859741556e-05,-3.870109096106586e-05,0.013450464683417625,6,1.0,0.9999999997838531,0.08050804960808423,-0.0003629688076545179,0.31311777637933313,NO_HIT
178,6,0,0.10246084921473272,3.550835465509524,0.00047401273077803547,2.220446049250313e-16,-0.0900301618113838,-0.09002569333484868,-0.060190536672696505,-0.029835156662151335,-0.06018934378505636,1.7801141438041554,6,1.0,0.9999364311225866,0.034471638521332434,-7.471111993018198e-05,0.08859923741533172,NO_HIT
179,6,1,0.005967081605988356,2.808236427873166,9.902434242729618e-08,0.0,-1.6653612403780724,-1.6725106162663834,-1.0877028462861842,-0.5848077699802068,-1.055276105626465,5.381065228788973,6,1.0,0.93213064184038,0.01143440795210871,-0.00010957838157565902,0.005365971098047706,NO_HIT
180,6,2,0.0400000000000001,3.950713420225812,0.0016122145406975966,0.0,-0.4421591464630383,-0.4415089681263691,-0.2938492771274841,-0.14765969099888465,-0.2941715905171133,2.810776508505765,6,1.0,0.9981163995564505,0.03420083210970991,-0.0002706107068659591,0.03456405513264077,NO_HIT
181,6,3,0.36865405497025605,4.130390540869201,0.009237583777098405,1.1102230246251565e-16,-0.0008232012631635419,-0.0008232008807928763,-0.0005488004892187572,-0.0002744003915760018,-0.0005488007439727484,0.07320722277905425,6,1.0000000000000004,0.9999995354538489,0.0905556001931961,-0.0005578856797994192,0.3390119844669033,NO_HIT
182,6,0,0.0852373657771257,3.951101092175427,0.002746405098988021,0.0,-0.25351431077929265,-0.2624431475914852,-0.17487134298634766,-0.08757180460513875,-0.1688767438987347,1.525488810220515,6,0.9999999999999999,0.9986277894016239,0.05527716659081492,-0.00047777211952260146,0.08342403634932549,NO_HIT
183,6,1,0.0007717356634847627,3.19234947619953,7.092972350567557e-08,0.0,-3.5347239486218927,-3.5283996790994103,-2.1438949593010523,-1.3845047197983429,-1.8649335081086373,11.941299996841135,6,0.9999999999999998,0.9943202003071822,0.021041415395823687,-0.0007887636191932224,0.0007562184909758463,NO_HIT
184,6,2,0.0399999999999998,3.6174167556793657,0.001612214540697598,0.0,-0.2491033793876093,-0.24904680761615405,-0.16600932916798067,-0.08303747844817355,-0.16599360635372423,2.242868326676028,6,0.9999999999999998,0.9996299837945669,0.035267012820930865,-0.00017068490464433594,0.034419612079804374,NO_HIT
185,6,3,0.2508839514605244,4.074828488507904,0.007545563732435122,0.0,-0.03596268145795406,-0.03595786848537526,-0.023971490877193934,-0.011986377608181442,-0.02397464381481514,0.3835877065259507,6,0.9999999999999996,0.9998523377905633,0.09006883424349421,-0.0006772376250872014,0.24089697447762665,NO_HIT
186,6,0,0.08524511622587894,3.481165066403933,0.0002147764291166471,1.1102230246251565e-16,-0.32702223469149383,-0.32489818682056854,-0.2138706202987837,-0.11102756652178608,-0.21516497068058565,2.0375403095545392,6,1.0000000000000002,0.9934128700590991,0.053863926313178295,-0.0005951779786119715,0.08381273875067474,NO_HIT
187,6,1,9.999999999997152e-05,3.0277022199640724,1.6216934243890532e-09,0.0,-2.0638211202955326,-1.8811003357081029,-1.296195376786144,-0.5849049589219619,-1.3714827423968234,14.330412155865252,6,1.0,0.9039546015732725,0.00397718518972945,-1.4880951453299929e-05,8.467353058021635e-05,NO_HIT
