id,n,gamma,proposal,c,kind,status,reason,rank,eigenvalue_ratio,step,Delta_E,Delta_A,Delta_B,I_minus,I_0,I_plus,MI_bump,marginal_deficit_sum,bump_to_deficit_ratio,information_identity_residual,geometry_term,KL_cost,JS_cost,geometry_identity_residual,curvature_E,curvature_A,curvature_B,curvature_I,min_probability,normalization_residual,mobius_max_error,marginal_kernel_max_error,quadratic_event_max_error,cross_norm_min,second_cross_singular_lower_bound,margin_min,direction_norm_A,direction_norm_B,direction_norm_X
n6_g2_p05,6,5/2,5,2,CHORD,NO_SIGNAL,,2,0.48234327426242474,5951/500000,-0.0004248674060773894,-0.0001273432551802678,-0.00013854352914588475,0.01774036315196123,0.01783597575213751,0.01824954959581685,-0.00015898062175153174,0.00026588678432615254,-0.5979260013033091,2.949029909160572e-16,-7.02712408675719e-05,1.2664948188615698e-07,0.0003544695157273736,-5.577135975265435e-16,-5.994550614168689,-1.7977548173934035,-1.955721504870088,2.241074291905197,0.003990882923879509,0.0,,5.551115123125783e-17,4.85722573273506e-17,0.3083892948035432,0.1862400475345288,0.039024,0.8621678104251708,1.0692676621563626,1.1647603473104098
n6_g2_p05,6,5/2,5,2,CHORD,NO_SIGNAL,,2,0.48234327426242474,7439/250000,-0.0026649065695165675,-0.000796291545444916,-0.0008666831948049847,0.01822766106039675,0.01783597575213751,0.019448154102410197,-0.001001931829265966,0.0016629747402499007,-0.6024937150370681,-7.008282842946301e-16,-0.0004392247766916285,4.954016428630222e-06,0.0022207277763968136,5.048045315092509e-16,-5.994550614168689,-1.7977548173934035,-1.955721504870088,2.241074291905197,0.003612676042636872,4.440892098500626e-16,,5.551115123125783e-17,5.551115123125783e-17,0.30757172109111575,0.16602449261838612,0.03559,0.8621678104251708,1.0692676621563626,1.1647603473104098
n6_g2_p05,6,5/2,5,2,CHORD,NO_SIGNAL,,2,0.48234327426242474,25293/500000,-0.007764212674813642,-0.00230358835903699,-0.002509564892468674,0.019853129637445403,0.01783597575213751,0.021720940713445026,-0.0029510594233077073,0.004813153251505664,-0.613123927102165,-2.706168622523819e-16,-0.0012693997545548683,4.149605034732529e-05,0.006453316869912129,6.808789643208968e-16,-5.994550614168689,-1.7977548173934035,-1.955721504870088,2.241074291905197,0.003119069988484364,1.1102230246251565e-16,1.8388068845354155e-16,5.551115123125783e-17,2.7755575615628914e-17,0.3075669656309636,0.14243930112610137,0.031047,0.8621678104251708,1.0692676621563626,1.1647603473104098
n8_g0_p00,8,1,0,1/2,DIRECTION,ACCEPTED,,2,0.46348137550865925,,,,,,,,,,,,,,,,-0.34682783766581715,-0.08852147510147014,-0.23115413564016368,0.027152226924183342,,,,,,,,,0.3688037555610478,0.6659737858281511,0.4876120038486771
n8_g0_p00,8,1,0,1/2,CHORD,NO_SIGNAL,,2,0.46348137550865925,1363/62500,-8.250513170260376e-05,-2.1051784521386452e-05,-5.4982697973660066e-05,0.00022859770980186668,0.00022308716543656607,0.00023051791948435564,-6.470649206545087e-06,7.603448249504652e-05,-0.08510150913392008,-1.0121569381238427e-15,-3.1677374520289186e-06,2.092967484359648e-08,7.931646457493002e-05,-8.012254054667878e-16,-0.34682783766581715,-0.08852147510147014,-0.23115413564016368,0.027152226924183342,0.0010706667253194452,2.220446049250313e-16,,5.551115123125783e-17,1.3877787807814457e-17,0.13209283499988625,0.07932443987480656,0.150169,0.3688037555610478,0.6659737858281511,0.4876120038486771
n8_g0_p00,8,1,0,1/2,CHORD,NO_SIGNAL,,2,0.46348137550865925,54521/1000000,-0.0005167083887949175,-0.00013163988061659637,-0.0003441648266386821,0.00025936978443176495,0.00022308716543656607,0.0002686119095177862,-4.090368153820948e-05,0.00047580470725527846,-0.08596737466967484,-1.429601879585074e-15,-1.979908535541786e-05,8.177281829591172e-07,0.000496091575256763,2.2236986557677696e-16,-0.34682783766581715,-0.08852147510147014,-0.23115413564016368,0.027152226924183342,0.0010579257033376652,2.220446049250313e-16,,5.551115123125783e-17,1.5612511283791264e-17,0.13184277446455087,0.06501719341228353,0.149046,0.3688037555610478,0.6659737858281511,0.4876120038486771
n8_g0_p00,8,1,0,1/2,CHORD,NO_SIGNAL,,2,0.46348137550865925,46343/500000,-0.0015000443866419744,-0.00038084125962578597,-0.0009979737013812162,0.0003279550100939026,0.00022308716543656607,0.0003606781720482944,-0.00012122942563453246,0.0013788149610070022,-0.08792291138616157,-4.3972529610580846e-16,-5.721972708479348e-05,6.8318209066397595e-06,0.0014359928386502574,-2.8362728832220796e-16,-0.34682783766581715,-0.08852147510147014,-0.23115413564016368,0.027152226924183342,0.001043072306959978,2.220446049250313e-16,2.3158558404290375e-16,5.551115123125783e-17,1.474514954580286e-17,0.13184277446455087,0.048325478765440015,0.146527,0.3688037555610478,0.6659737858281511,0.4876120038486771
n8_g0_p01,8,1,1,1,DIRECTION,ACCEPTED,,2,0.9999999999999997,,,,,,,,,,,,,,,,-0.4913524081101999,-0.1750515168380638,-0.2619576696440361,0.054343221628100014,,,,,,,,,0.6496091982520329,0.7330598378292622,0.6987591142895822
n8_g0_p01,8,1,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999997,7609/500000,-5.692486258990215e-05,-2.0274350011284525e-05,-3.034094940268517e-05,0.00023497343343952126,0.00022308716543656607,0.0002238200237833629,-6.309563174876007e-06,5.0615299413969694e-05,-0.12465723304868138,-1.0564465968698755e-15,-3.904747895770429e-06,2.8995026541351056e-08,5.299111966738934e-05,-2.010246353059686e-16,-0.4913524081101999,-0.1750515168380638,-0.2619576696440361,0.054343221628100014,0.0010752611038119266,2.220446049250313e-16,,5.551115123125783e-17,1.734723475976807e-17,0.13317016488077393,0.08050970886049785,0.149179,0.6496091982520329,0.7330598378292622,0.6987591142895822
n8_g0_p01,8,1,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999997,19023/500000,-0.0003567620042712605,-0.00012686828586616627,-0.00018989974485172922,0.0002783024240350523,0.00022308716543656607,0.0002478598539424075,-3.999397355216382e-05,0.0003167680307178955,-0.1262563443082465,-1.2011604818423782e-15,-2.4405957299813443e-05,1.1330686835610333e-06,0.00033122297828747094,-4.1508680173607537e-16,-0.4913524081101999,-0.1750515168380638,-0.2619576696440361,0.054343221628100014,0.0010693730379832112,2.220446049250313e-16,,5.551115123125783e-17,1.3877787807814457e-17,0.13317016488077393,0.06798025436967711,0.146493,0.6496091982520329,0.7330598378292622,0.6987591142895822
n8_g0_p01,8,1,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999997,32339/500000,-0.0010373108895009864,-0.0003676032287591724,-0.0005504912712872567,0.00037305641723998695,0.00022308716543656607,0.0003115506925403451,-0.00011921638945359994,0.0009180945000464291,-0.12985198086642608,-9.573234132503883e-16,-7.05327803842139e-05,9.469720460372947e-06,0.0009573083886564859,8.630249292984615e-17,-0.4913524081101999,-0.1750515168380638,-0.2619576696440361,0.054343221628100014,0.0010624561022531949,2.220446049250313e-16,2.684484579074109e-16,5.551115123125783e-17,1.734723475976807e-17,0.13317016488077393,0.05336292337267616,0.142417,0.6496091982520329,0.7330598378292622,0.6987591142895822
n8_g0_p02,8,1,2,2,DIRECTION,ACCEPTED,,2,0.47981058494009693,,,,,,,,,,,,,,,,-1.3763421173286514,-0.7785478086815527,-0.47456424515087875,0.12323006349622001,,,,,,,,,1.3015428199776167,0.8443056418074422,1.0342739247902255
n8_g0_p02,8,1,2,2,CHORD,NO_SIGNAL,,2,0.47981058494009693,10281/1000000,-7.277940274263983e-05,-4.116410272203552e-05,-2.5083756128641e-05,0.0002505545582067155,0.00022308716543656607,0.00020868286045000223,-6.531543891792792e-06,6.624785885067652e-05,-0.09859252819800518,-1.705178966776577e-16,-3.2933382521333447e-06,2.5753435762059868e-08,6.946031105314887e-05,-1.5955525746111365e-15,-1.3763421173286514,-0.7785478086815527,-0.47456424515087875,0.12323006349622001,0.0010604130409115585,2.220446049250313e-16,,5.551115123125783e-17,1.734723475976807e-17,0.13115834148560687,0.07934433530758327,0.148235,1.3015428199776167,0.8443056418074422,1.0342739247902255
n8_g0_p02,8,1,2,2,CHORD,NO_SIGNAL,,2,0.47981058494009693,3213/125000,-0.00045625404653293344,-0.0002579056695797277,-0.00015689954645115023,0.0003191844587697017,0.00022308716543656607,0.00020988753310541004,-4.144883050098981e-05,0.00041480521603087794,-0.09992360003955296,-1.0656894203903144e-15,-2.058576663475616e-05,1.0063460779678209e-06,0.00043466193382002416,-1.852901512777727e-16,-1.3763421173286514,-0.7785478086815527,-0.47456424515087875,0.12323006349622001,0.0010323392485457657,2.220446049250313e-16,,5.551115123125783e-17,1.734723475976807e-17,0.1297255154229937,0.0650659806759926,0.14329,1.3015428199776167,0.8443056418074422,1.0342739247902255
n8_g0_p02,8,1,2,2,CHORD,NO_SIGNAL,,2,0.47981058494009693,43697/1000000,-0.0013272778703363741,-0.0007492706784870684,-0.00045414539340038473,0.00044870443387677117,0.00022308716543656607,0.0002451934938926259,-0.00012386179844813247,0.0012034160718874531,-0.10292516556959891,-7.885131349943952e-16,-5.949341016975914e-05,8.407545809880788e-06,0.0012593769143558475,-8.866605366586455e-16,-1.3763421173286514,-0.7785478086815527,-0.47456424515087875,0.12323006349622001,0.0009996744536494937,2.220446049250313e-16,2.1684043449710089e-16,5.551115123125783e-17,1.3877787807814457e-17,0.12967156532821078,0.04840836316408114,0.135188,1.3015428199776167,0.8443056418074422,1.0342739247902255
n8_g0_p03,8,1,3,1/2,DIRECTION,ACCEPTED,,2,0.49987676634567113,,,,,,,,,,,,,,,,-0.3475954687017092,-0.26980717711664304,-0.05536579926472131,0.022422492320344878,,,,,,,,,0.8721911898301707,0.2306851184442089,0.4665446421356367
n8_g0_p03,8,1,3,1/2,CHORD,NO_SIGNAL,,2,0.49987676634567113,22793/1000000,-9.03906804659016e-05,-7.016873330023543e-05,-1.4382139055690857e-05,0.00021526617330142834,0.00022308716543656607,0.0002425877737884826,-5.839808108389392e-06,8.455087235592629e-05,-0.06906857310479389,-1.5859167278031716e-15,-4.039909182209153e-06,7.195146200303642e-08,8.627881982103958e-05,-6.498301246063432e-16,-0.3475954687017092,-0.26980717711664304,-0.05536579926472131,0.022422492320344878,0.0010545610181613048,2.220446049250313e-16,,5.551115123125783e-17,1.3877787807814457e-17,0.13107059711177932,0.07917359988219351,0.150233,0.8721911898301707,0.2306851184442089,0.4665446421356367
n8_g0_p03,8,1,3,1/2,CHORD,NO_SIGNAL,,2,0.49987676634567113,56983/1000000,-0.000568210157460669,-0.00044130582615320435,-8.989964574013243e-05,0.000222871164936955,0.00022308716543656607,0.0002973125370708289,-3.700468556732585e-05,0.0005312054718933368,-0.06966171759382063,-6.423897871976614e-18,-2.5249875494532856e-05,2.811069656014962e-06,0.00054014921230916,-9.612536461256482e-16,-0.3475954687017092,-0.26980717711664304,-0.05536579926472131,0.022422492320344878,0.0010165010189322173,2.220446049250313e-16,,5.551115123125783e-17,1.3010426069826053e-17,0.12950383132393203,0.06464031825032811,0.14968,0.8721911898301707,0.2306851184442089,0.4665446421356367
n8_g0_p03,8,1,3,1/2,CHORD,NO_SIGNAL,,2,0.49987676634567113,96871/1000000,-0.001663412176599266,-0.0012932720901126515,-0.00025987253461412507,0.00025841028706986445,0.00022308716543656607,0.00040829914754894527,-0.00011026755187283879,0.0015531446247267766,-0.07099631941374207,3.4941125513776594e-16,-7.297198951947636e-05,2.3485511310452538e-05,0.0015669546757690611,-2.7603787311480943e-16,-0.3475954687017092,-0.26980717711664304,-0.05536579926472131,0.022422492320344878,0.0009703493966168624,2.220446049250313e-16,3.3566899260151217e-16,5.551115123125783e-17,1.214306433183765e-17,0.12941404370662754,0.047684964704500475,0.148927,0.8721911898301707,0.2306851184442089,0.4665446421356367
n8_g0_p04,8,1,4,1,DIRECTION,ACCEPTED,,2,0.9999999999999996,,,,,,,,,,,,,,,,-0.5135066818993752,-0.2854902933468326,-0.19234393398844024,0.03567245456410234,,,,,,,,,0.6009688838454177,0.5285239704042163,0.5635260752745739
n8_g0_p04,8,1,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,1887/100000,-9.145676983024487e-05,-5.083579482700884e-05,-3.425060004058622e-05,0.00022416210969118303,0.00022308716543656607,0.00023475297110762212,-6.370374962836505e-06,8.508639486759506e-05,-0.07486948968456819,1.8669961410200386e-16,-4.9763530936004205e-06,3.2812636472779507e-08,8.644760410003727e-05,-1.3440041180673434e-16,-0.5135066818993752,-0.2854902933468326,-0.19234393398844024,0.03567245456410234,0.0010752268237125672,2.220446049250313e-16,,5.551115123125783e-17,1.3010426069826053e-17,0.1327296628913396,0.08120918163619634,0.148864,0.6009688838454177,0.5285239704042163,0.5635260752745739
n8_g0_p04,8,1,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,5897/125000,-0.0005727075879491395,-0.00031798493771706404,-0.00021427180057864703,0.00025321284303025634,0.00022308716543656607,0.0002738631871498712,-4.0450849653497686e-05,0.0005322567382957111,-0.0759987553807614,6.930762387613587e-17,-3.110352543362061e-05,1.2823700220606083e-06,0.0005403216924939613,5.030698080332741e-16,-0.5135066818993752,-0.2854902933468326,-0.19234393398844024,0.03567245456410234,0.0010693456779763235,2.220446049250313e-16,,5.551115123125783e-17,1.3877787807814457e-17,0.13272952047206305,0.06972907960102928,0.145807,0.6009688838454177,0.5285239704042163,0.5635260752745739
n8_g0_p04,8,1,4,1,CHORD,NO_SIGNAL,,2,0.9999999999999996,401/5000,-0.0016621895295614308,-0.0009206083550150623,-0.0006205372887402305,0.00033774610091298623,0.00022308716543656607,0.0003505160015711765,-0.00012104388580551527,0.0015411456437552928,-0.07854149690263468,-6.227386228213616e-16,-8.989098182761825e-05,1.072076639590671e-05,0.0015615777813380305,1.24683249835833e-16,-0.5135066818993752,-0.2854902933468326,-0.19234393398844024,0.03567245456410234,0.001062524984831852,2.220446049250313e-16,2.0296264668928643e-16,5.551115123125783e-17,1.734723475976807e-17,0.13272952047206305,0.056335492036224774,0.14146,0.6009688838454177,0.5285239704042163,0.5635260752745739
n8_g0_p05,8,1,5,2,DIRECTION,ACCEPTED,,2,0.4986162314562101,,,,,,,,,,,,,,,,-4.08452614640866,-3.08928481798607,-0.871347784678953,0.12389354374363659,,,,,,,,,1.4112886087509113,0.8331955809010618,1.0679400113155209
n8_g0_p05,8,1,5,2,CHORD,NO_SIGNAL,,2,0.4986162314562101,1669/200000,-0.00014224188786293723,-0.00010757670201355651,-3.034074136643028e-05,0.00020281637339758017,0.00022308716543656607,0.000252006846438708,-4.32444448157803e-06,0.0001379174433799868,-0.031355312102642634,-1.3724102149864637e-15,-2.6887070176807143e-06,1.3691057190654869e-08,0.00013953948978873143,6.65564608634539e-16,-4.08452614640866,-3.08928481798607,-0.871347784678953,0.12389354374363659,0.0010722019498609914,2.220446049250313e-16,,5.551115123125783e-17,1.5612511283791264e-17,0.12860147990549836,0.08083940332927088,0.150311,1.4112886087509113,0.8331955809010618,1.0679400113155209
n8_g0_p05,8,1,5,2,CHORD,NO_SIGNAL,,2,0.4986162314562101,20863/1000000,-0.0008897342972051803,-0.0006726925041067311,-0.00018966617555271625,0.00018547748073670774,0.00022308716543656607,0.0003154480852261847,-2.7375617544880116e-05,0.0008623586796594473,-0.0317450478444665,-8.5280632382278565e-16,-1.680522434808926e-05,5.350198735627098e-07,0.0008723940529833385,-1.8984380040221183e-16,-4.08452614640866,-3.08928481798607,-0.871347784678953,0.12389354374363659,0.0010618063188379662,2.220446049250313e-16,,5.551115123125783e-17,1.3877787807814457e-17,0.12264612828812052,0.06880455870346977,0.149886,1.4112886087509113,0.8331955809010618,1.0679400113155209
n8_g0_p05,8,1,5,2,CHORD,NO_SIGNAL,,2,0.4986162314562101,8867/250000,-0.0025759073352258355,-0.0019461755156280347,-0.0005483417546541247,0.00018050450651478466,0.00022308716543656607,0.0004284499542442244,-8.139006494293846e-05,0.0024945172702821594,-0.032627581260935616,-7.376098429962008e-16,-4.856956323510682e-05,4.472052243167251e-06,0.002522865719747358,-2.0339632755828063e-16,-4.08452614640866,-3.08928481798607,-0.871347784678953,0.12389354374363659,0.0010295403152193678,2.220446049250313e-16,2.246466901389965e-16,5.551115123125783e-17,1.5612511283791264e-17,0.11725243500659253,0.054763265704602104,0.149298,1.4112886087509113,0.8331955809010618,1.0679400113155209
n8_g0_p06,8,1,6,1/2,DIRECTION,ACCEPTED,,2,0.3999999999999999,,,,,,,,,,,,,,,,-0.42387301332450683,-0.29438425296191784,-0.09417677787448367,0.03531198248810535,,,,,,,,,0.3984987259300853,0.3107716401888676,0.5244879925422389
n8_g0_p06,8,1,6,1/2,CHORD,NO_SIGNAL,,2,0.3999999999999999,811/40000,-8.714371974249957e-05,-6.0509259670382676e-05,-1.935750467030317e-05,0.00022449882446436666,0.00022308716543656607,0.00023622941721108666,-7.276955401160572e-06,7.986676434068585e-05,-0.09111368741720184,-6.5315049375958e-16,-2.2811044344578677e-06,1.1694356431106835e-08,8.485092095078528e-05,-8.253217987502781e-16,-0.42387301332450683,-0.29438425296191784,-0.09417677787448367,0.03531198248810535,0.0010643888370206974,2.220446049250313e-16,,5.551115123125783e-17,2.2551405187698492e-17,0.13290730764644249,0.07826910953463884,0.150213,0.3984987259300853,0.3107716401888676,0.5244879925422389
n8_g0_p06,8,1,6,1/2,CHORD,NO_SIGNAL,,2,0.3999999999999999,50687/1000000,-0.0005453535147168509,-0.0003782464682826614,-0.00012100222514765946,0.00025228061893887294,0.00022308716543656607,0.0002861033545057184,-4.61048212857296e-05,0.0004992486934303209,-0.09234840650046561,-8.004393588917358e-16,-1.4256621442239933e-05,4.568520586787404e-07,0.0005306400412159462,1.3986208025063007e-17,-0.42387301332450683,-0.29438425296191784,-0.09417677787448367,0.03531198248810535,0.0010438443585215349,2.220446049250313e-16,,5.551115123125783e-17,1.734723475976807e-17,0.13290730764644249,0.06237956615651811,0.149634,0.3984987259300853,0.3107716401888676,0.5244879925422389
n8_g0_p06,8,1,6,1/2,CHORD,NO_SIGNAL,,2,0.3999999999999999,86169/1000000,-0.0015807883218155183,-0.0010936230608704633,-0.0003498368427345966,0.00032307841939822185,0.00022308716543656607,0.00039775274789413754,-0.0001373284182096136,0.00144345990360506,-0.09513836710436784,-8.447832277463929e-16,-4.120268791347093e-05,3.816996063749363e-06,0.0015357686378374424,-8.556523545255601e-16,-0.42387301332450683,-0.29438425296191784,-0.09417677787448367,0.03531198248810535,0.0010223318995043042,2.220446049250313e-16,1.9212062496443139e-16,5.551115123125783e-17,1.3877787807814457e-17,0.13290730764644249,0.04384106891390074,0.148868,0.3984987259300853,0.3107716401888676,0.5244879925422389
n8_g0_p07,8,1,7,1,DIRECTION,ACCEPTED,,2,1.0,,,,,,,,,,,,,,,,-0.821261533910215,-0.4195844217769003,-0.3454847939088502,0.056192318224464466,,,,,,,,,0.5800525336797132,0.8307497531474629,0.6946124290514802
n8_g0_p07,8,1,7,1,CHORD,NO_SIGNAL,,2,1.0,15309/1000000,-9.627598158434836e-05,-4.9171217852972404e-05,-4.0502837175715456e-05,0.0002635252131857969,0.00022308716543656607,0.000195852970796468,-6.601926554566375e-06,8.967405502868786e-05,-0.07362136743402911,-1.0941226223637468e-15,-4.8509751091594955e-06,4.22728511547456e-08,9.138273362285787e-05,-1.1762509369295238e-15,-0.821261533910215,-0.4195844217769003,-0.3454847939088502,0.056192318224464466,0.0010637962264416648,3.3306690738754696e-16,,5.551115123125783e-17,1.734723475976807e-17,0.1288541636084526,0.07964012793508041,0.147336,0.5800525336797132,0.8307497531474629,0.6946124290514802
n8_g0_p07,8,1,7,1,CHORD,NO_SIGNAL,,2,1.0,38273/1000000,-0.0006029994282243933,-0.00030743206374594934,-0.0002537399179809441,0.000352262140295357,0.00022308716543656607,0.00017756708357175819,-4.182744649699151e-05,0.0005611719817268934,-0.07453587823161804,-5.084095037327652e-16,-3.0319386602542872e-05,1.6519589853517594e-06,0.0005710280826356495,-8.491471414906471e-16,-0.821261533910215,-0.4195844217769003,-0.3454847939088502,0.056192318224464466,0.0010409849022944833,2.220446049250313e-16,,5.551115123125783e-17,1.3877787807814457e-17,0.12381820199592858,0.06580654971816143,0.141889,0.5800525336797132,0.8307497531474629,0.6946124290514802
n8_g0_p07,8,1,7,1,CHORD,NO_SIGNAL,,2,1.0,8133/125000,-0.0017508821979621558,-0.0008891525775118758,-0.0007371550904036184,0.0005068452815397405,0.00022308716543656607,0.00018847810942585093,-0.00012457453004622966,0.0016263076679154942,-0.07659960812083115,-4.319732505725371e-16,-8.762275793390331e-05,1.3808508484238948e-05,0.0016494509315432282,-7.853960537484994e-16,-0.821261533910215,-0.4195844217769003,-0.3454847939088502,0.056192318224464466,0.0010147403459506738,2.220446049250313e-16,1.9081958235744878e-16,5.551115123125783e-17,1.5612511283791264e-17,0.12037271414413263,0.0496675759326939,0.134625,0.5800525336797132,0.8307497531474629,0.6946124290514802
n8_g1_p00,8,2,0,1/2,DIRECTION,ACCEPTED,,2,0.49880477784346655,,,,,,,,,,,,,,,,-0.6720410394164882,-0.19125041000775184,-0.2546037798232053,0.22618684958553104,,,,,,,,,0.4470868163066238,0.41961541619162296,0.6583667002652401
n8_g1_p00,8,2,0,1/2,CHORD,NO_SIGNAL,,2,0.49880477784346655,7117/250000,-0.0002725660761244697,-7.751258475741096e-05,-0.00010317735203813072,0.004522810074390416,0.004216674079604146,0.004094290363474789,-9.187613932845617e-05,0.00018068993679554168,-0.5084740243858623,-4.718447854656915e-16,-3.724672007269995e-05,1.6870085227710375e-07,0.00023515065519941203,-8.061043152429725e-17,-0.6720410394164882,-0.19125041000775184,-0.2546037798232053,0.22618684958553104,0.0012118500642606352,2.220446049250313e-16,,5.551115123125783e-17,1.9081958235744878e-17,0.2642393782016138,0.1591793131416454,0.076415,0.4470868163066238,0.41961541619162296,0.6583667002652401
n8_g1_p00,8,2,0,1/2,CHORD,NO_SIGNAL,,2,0.49880477784346655,7117/100000,-0.0017116487544281966,-0.00048495736091647146,-0.0006451363553727774,0.0053343210406247565,0.004216674079604146,0.0042621371948607534,-0.0005815550381386087,0.0011300937162892488,-0.5146077973499315,-3.391384395534658e-16,-0.00023279200046217045,6.595694433184923e-06,0.0014722610595327978,-4.336808689942018e-17,-0.6720410394164882,-0.19125041000775184,-0.2546037798232053,0.22618684958553104,0.0012114763441174767,2.220446049250313e-16,,5.551115123125783e-17,1.6479873021779667e-17,0.26345262285945814,0.13136134501784813,0.073141,0.4470868163066238,0.41961541619162296,0.6583667002652401
n8_g1_p00,8,2,0,1/2,CHORD,NO_SIGNAL,,2,0.49880477784346655,120989/1000000,-0.005000141589134088,-0.0014048118474878635,-0.0018662565538285492,0.006858905590246491,0.004216674079604146,0.005032588944595555,-0.001729073187816876,0.0032710684013164126,-0.5285958517776717,-7.997075224253081e-16,-0.0006727688813360051,5.5200241637945215e-05,0.0042721724661598515,-2.8622937353617317e-16,-0.6720410394164882,-0.19125041000775184,-0.2546037798232053,0.22618684958553104,0.001204253830023729,2.220446049250313e-16,2.70833702686879e-16,5.551115123125783e-17,1.3877787807814457e-17,0.26345262285945814,0.09890704887341802,0.068359,0.4470868163066238,0.41961541619162296,0.6583667002652401
n8_g1_p01,8,2,1,1,DIRECTION,ACCEPTED,,2,0.9999999999999999,,,,,,,,,,,,,,,,-0.8846087402838907,-0.4150364029376951,-0.15340854902615153,0.3161637883200441,,,,,,,,,0.8183656827830839,0.596990000439681,0.6939294729615234
n8_g1_p01,8,2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999999,4273/200000,-0.00020208500406582175,-9.477050069195414e-05,-3.502797597443319e-05,0.004441095067679871,0.004216674079604146,0.004136826146326808,-7.228652739919329e-05,0.00012979847666638733,-0.5569135266894287,-2.411265631607762e-16,-4.3772177257891843e-05,1.507959104029091e-07,0.0001581620308979126,3.8559650264446965e-16,-0.8846087402838907,-0.4150364029376951,-0.15340854902615153,0.3161637883200441,0.0011895972805893796,2.220446049250313e-16,,5.551115123125783e-17,1.734723475976807e-17,0.26474942959832104,0.16657273519183283,0.075417,0.8183656827830839,0.596990000439681,0.6939294729615234
n8_g1_p01,8,2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999999,26707/500000,-0.0012693428445498256,-0.0005938627217330072,-0.00021943927830658794,0.005061774088756189,0.004216674079604146,0.004283655759471944,-0.0004560408445099199,0.0008133020000395952,-0.5607275581367288,-3.1051550219984847e-16,-0.00027359147392859917,5.900223582096374e-06,0.0009898511470396443,5.143455106271233e-16,-0.8846087402838907,-0.4150364029376951,-0.15340854902615153,0.3161637883200441,0.0011538973994376213,2.220446049250313e-16,,5.551115123125783e-17,1.734723475976807e-17,0.26390785268770617,0.14984411718824775,0.070597,0.8183656827830839,0.596990000439681,0.6939294729615234
n8_g1_p01,8,2,1,1,CHORD,NO_SIGNAL,,2,0.9999999999999999,22701/250000,-0.0037095041726988853,-0.00172614772726698,-0.0006374507795054996,0.0062583006725270215,0.004216674079604146,0.004866858818534053,-0.001345905665926391,0.0023635985067724796,-0.5694307481029172,-1.474514954580286e-17,-0.0007906828426823966,4.945656482827947e-05,0.002869364765187399,-8.105495441501631e-16,-0.8846087402838907,-0.4150364029376951,-0.15340854902615153,0.3161637883200441,0.001105792958374974,2.220446049250313e-16,2.3635607360183997e-16,5.551115123125783e-17,1.214306433183765e-17,0.26390785268770617,0.13032765716908812,0.064111,0.8183656827830839,0.596990000439681,0.6939294729615234
n8_g1_p02,8,2,2,2,DIRECTION,ACCEPTED,,2,0.4781273752057723,,,,,,,,,,,,,,,,-3.4548748344258757,-1.488809795796214,-1.3924010533178073,0.5736639853118546,,,,,,,,,0.9385577901419709,1.135328821759136,1.0819539851948285
n8_g1_p02,8,2,2,2,CHORD,NO_SIGNAL,,2,0.4781273752057723,2973/200000,-0.0003818920677858273,-0.00016452291477397907,-0.00015387332913219254,0.004646160645355561,0.004216674079604146,0.0039141791616116636,-6.34958238794666e-05,0.0003183962439061716,-0.19942390996979922,-1.8908485888147197e-16,-3.227575703324212e-05,1.4036691420364155e-07,0.00034947594383893943,5.578762278524163e-16,-3.4548748344258757,-1.488809795796214,-1.3924010533178073,0.5736639853118546,0.0011584558076242603,2.220446049250313e-16,,5.551115123125783e-17,1.5612511283791264e-17,0.2613572861598564,0.16248398430101452,0.076532,0.9385577901419709,1.135328821759136,1.0819539851948285
n8_g1_p02,8,2,2,2,CHORD,NO_SIGNAL,,2,0.4781273752057723,37163/1000000,-0.002392946129779361,-0.0010293851276013122,-0.000962889060469152,0.005553963332882386,0.004216674079604146,0.0036807287097439263,-0.0004006719417090094,0.001992274188070464,-0.20111285088578287,1.1275702593849246e-16,-0.00020172890964408272,5.488010353385533e-06,0.0021857292097813286,-5.637851296924623e-16,-3.4548748344258757,-1.488809795796214,-1.3924010533178073,0.5736639853118546,0.0010671741009230466,2.220446049250313e-16,,5.551115123125783e-17,1.474514954580286e-17,0.25560279619468323,0.13962251028119116,0.072554,0.9385577901419709,1.135328821759136,1.0819539851948285
n8_g1_p02,8,2,2,2,CHORD,NO_SIGNAL,,2,0.4781273752057723,63177/1000000,-0.006955749708907,-0.002982060198465586,-0.0027902850426411163,0.0070773163939881764,0.004216674079604146,0.0037228407008205837,-0.0011834044678002333,0.005772345241106702,-0.20501276662609066,-6.418476861114186e-17,-0.0005829947032816373,4.592646323491215e-05,0.00632682854239075,3.0010716134398763e-16,-3.4548748344258757,-1.488809795796214,-1.3924010533178073,0.5736639853118546,0.0009605312238350377,2.220446049250313e-16,3.5735303605122226e-16,5.551115123125783e-17,1.3877787807814457e-17,0.2516613051599773,0.11295113234811711,0.065508,0.9385577901419709,1.135328821759136,1.0819539851948285
