family,epsilon,n,delta,threshold_status,symmetric_difference,transition_count,count_over_log_n,spectral_distance_to_01,closest_to_half,eig_min,eig_max
near_symmetric_m2_least,0.2,768,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,768,115.59667461603117,155.19935849869722,0.45485103864807469;0.44108488257760803;0.57934859632286129;0.58710006117023217;0.33482072353249415;0.31405015380604967,0.1999999999999967,0.8000000000000029
near_symmetric_m2_least,0.2,768,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,768,115.59667461603117,155.19935849869722,0.45485103864807469;0.44108488257760803;0.57934859632286129;0.58710006117023217;0.33482072353249415;0.31405015380604967,0.1999999999999967,0.8000000000000029
near_symmetric_m2_least,0.2,768,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,768,115.59667461603117,155.19935849869722,0.45485103864807469;0.44108488257760803;0.57934859632286129;0.58710006117023217;0.33482072353249415;0.31405015380604967,0.1999999999999967,0.8000000000000029
near_symmetric_m2_least,0.2,768,0.2,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,441,66.37777800217414,155.19935849869722,0.45485103864807469;0.44108488257760803;0.57934859632286129;0.58710006117023217;0.33482072353249415;0.31405015380604967,0.1999999999999967,0.8000000000000029
near_symmetric_m2_least,0.05,768,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,768,115.59667461603117,40.79903774804579,0.43227655797211201;0.4116273238664121;0.61902289448429204;0.63065009175534836;0.25223108529874116;0.22107523070907448,0.04999999999999507,0.9500000000000045
near_symmetric_m2_least,0.05,768,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,768,115.59667461603117,40.79903774804579,0.43227655797211201;0.4116273238664121;0.61902289448429204;0.63065009175534836;0.25223108529874116;0.22107523070907448,0.04999999999999507,0.9500000000000045
near_symmetric_m2_least,0.05,768,0.05,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,425,63.9695139476735,40.79903774804579,0.43227655797211201;0.4116273238664121;0.61902289448429204;0.63065009175534836;0.25223108529874116;0.22107523070907448,0.04999999999999507,0.9500000000000045
near_symmetric_m2_least,0.05,768,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,11,1.6556815374691964,40.79903774804579,0.43227655797211201;0.4116273238664121;0.61902289448429204;0.63065009175534836;0.25223108529874116;0.22107523070907448,0.04999999999999507,0.9500000000000045
near_symmetric_m2_least,0.05,768,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,7,1.0536155238440341,40.79903774804579,0.43227655797211201;0.4116273238664121;0.61902289448429204;0.63065009175534836;0.25223108529874116;0.22107523070907448,0.04999999999999507,0.9500000000000045
near_symmetric_m2_least,0.01,768,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,433,65.17364597492382,10.292285547872105,0.42625669645852199;0.40377197487675981;0.62960270732734014;0.64226343324471258;0.23020718176974039;0.19628191788321445,0.009999999999994628,0.9900000000000048
near_symmetric_m2_least,0.01,768,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,16,2.4082640545006493,10.292285547872105,0.42625669645852199;0.40377197487675981;0.62960270732734014;0.64226343324471258;0.23020718176974039;0.19628191788321445,0.009999999999994628,0.9900000000000048
near_symmetric_m2_least,0.01,768,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,12,1.806198040875487,10.292285547872105,0.42625669645852199;0.40377197487675981;0.62960270732734014;0.64226343324471258;0.23020718176974039;0.19628191788321445,0.009999999999994628,0.9900000000000048
near_symmetric_m2_least,0.01,768,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,8,1.2041320272503246,10.292285547872105,0.42625669645852199;0.40377197487675981;0.62960270732734014;0.64226343324471258;0.23020718176974039;0.19628191788321445,0.009999999999994628,0.9900000000000048
near_symmetric_m2_least,0.01,768,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,5,0.7525825170314528,10.292285547872105,0.42625669645852199;0.40377197487675981;0.62960270732734014;0.64226343324471258;0.23020718176974039;0.19628191788321445,0.009999999999994628,0.9900000000000048
near_symmetric_m2_least,0.002,768,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,16,2.4082640545006493,4.190935107837362,0.42505272415580397;0.40220090507882938;0.63171866989594982;0.64458610154258544;0.22580240106394023;0.19132325531804242,0.0019999999999945396,0.9980000000000049
near_symmetric_m2_least,0.002,768,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,14,2.1072310476880682,4.190935107837362,0.42505272415580397;0.40220090507882938;0.63171866989594982;0.64458610154258544;0.22580240106394023;0.19132325531804242,0.0019999999999945396,0.9980000000000049
near_symmetric_m2_least,0.002,768,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,12,1.806198040875487,4.190935107837362,0.42505272415580397;0.40220090507882938;0.63171866989594982;0.64458610154258544;0.22580240106394023;0.19132325531804242,0.0019999999999945396,0.9980000000000049
near_symmetric_m2_least,0.002,768,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,8,1.2041320272503246,4.190935107837362,0.42505272415580397;0.40220090507882938;0.63171866989594982;0.64458610154258544;0.22580240106394023;0.19132325531804242,0.0019999999999945396,0.9980000000000049
near_symmetric_m2_least,0.002,768,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,5,0.7525825170314528,4.190935107837362,0.42505272415580397;0.40220090507882938;0.63171866989594982;0.64458610154258544;0.22580240106394023;0.19132325531804242,0.0019999999999945396,0.9980000000000049
near_symmetric_m2_least,0.2,1024,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1024,147.73197218702984,206.63833878738498,0.48755374219501085;0.51353118015767585;0.58941028164917553;0.39118478577797072;0.38606726966530069;0.6292478664698955,0.19999999999999551,0.8000000000000038
near_symmetric_m2_least,0.2,1024,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1024,147.73197218702984,206.63833878738498,0.48755374219501085;0.51353118015767585;0.58941028164917553;0.39118478577797072;0.38606726966530069;0.6292478664698955,0.19999999999999551,0.8000000000000038
near_symmetric_m2_least,0.2,1024,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1024,147.73197218702984,206.63833878738498,0.48755374219501085;0.51353118015767585;0.58941028164917553;0.39118478577797072;0.38606726966530069;0.6292478664698955,0.19999999999999551,0.8000000000000038
near_symmetric_m2_least,0.2,1024,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1024,147.73197218702984,206.63833878738498,0.48755374219501085;0.51353118015767585;0.58941028164917553;0.39118478577797072;0.38606726966530069;0.6292478664698955,0.19999999999999551,0.8000000000000038
near_symmetric_m2_least,0.2,1024,0.2,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,573,82.6664258429376,206.63833878738498,0.48755374219501085;0.51353118015767585;0.58941028164917553;0.39118478577797072;0.38606726966530069;0.6292478664698955,0.19999999999999551,0.8000000000000038
near_symmetric_m2_least,0.05,1024,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1024,147.73197218702984,53.95750818107743,0.48133061329251631;0.52029677023651377;0.63411542247376329;0.33677717866695606;0.32910090449795099;0.69387179970484336,0.049999999999993265,0.9500000000000056
near_symmetric_m2_least,0.05,1024,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1024,147.73197218702984,53.95750818107743,0.48133061329251631;0.52029677023651377;0.63411542247376329;0.33677717866695606;0.32910090449795099;0.69387179970484336,0.049999999999993265,0.9500000000000056
near_symmetric_m2_least,0.05,1024,0.05,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,550,79.34822724889298,53.95750818107743,0.48133061329251631;0.52029677023651377;0.63411542247376329;0.33677717866695606;0.32910090449795099;0.69387179970484336,0.049999999999993265,0.9500000000000056
near_symmetric_m2_least,0.05,1024,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,11,1.5869645449778598,53.95750818107743,0.48133061329251631;0.52029677023651377;0.63411542247376329;0.33677717866695606;0.32910090449795099;0.69387179970484336,0.049999999999993265,0.9500000000000056
near_symmetric_m2_least,0.05,1024,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,7,1.0098865286222745,53.95750818107743,0.48133061329251631;0.52029677023651377;0.63411542247376329;0.33677717866695606;0.32910090449795099;0.69387179970484336,0.049999999999993265,0.9500000000000056
near_symmetric_m2_least,0.01,1024,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,554,79.92530526524857,13.242620019395444,0.47967111225185111;0.52210092759087057;0.64603679336031994;0.32226848343735215;0.31390987378665774;0.71110484856749612,0.00999999999999266,0.9900000000000061
near_symmetric_m2_least,0.01,1024,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,18,2.596851073600134,13.242620019395444,0.47967111225185111;0.52210092759087057;0.64603679336031994;0.32226848343735215;0.31390987378665774;0.71110484856749612,0.00999999999999266,0.9900000000000061
near_symmetric_m2_least,0.01,1024,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,13,1.8755035531556525,13.242620019395444,0.47967111225185111;0.52210092759087057;0.64603679336031994;0.32226848343735215;0.31390987378665774;0.71110484856749612,0.00999999999999266,0.9900000000000061
near_symmetric_m2_least,0.01,1024,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,10,1.4426950408889634,13.242620019395444,0.47967111225185111;0.52210092759087057;0.64603679336031994;0.32226848343735215;0.31390987378665774;0.71110484856749612,0.00999999999999266,0.9900000000000061
near_symmetric_m2_least,0.01,1024,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,6,0.8656170245333781,13.242620019395444,0.47967111225185111;0.52210092759087057;0.64603679336031994;0.32226848343735215;0.31390987378665774;0.71110484856749612,0.00999999999999266,0.9900000000000061
near_symmetric_m2_least,0.002,1024,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,18,2.596851073600134,5.099642387059042,0.47933921204371804;0.52246175906174186;0.64842106753763129;0.31936674439143137;0.31087166764439911;0.71455145834002665,0.0019999999999925407,0.9980000000000062
near_symmetric_m2_least,0.002,1024,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,14,2.019773057244549,5.099642387059042,0.47933921204371804;0.52246175906174186;0.64842106753763129;0.31936674439143137;0.31087166764439911;0.71455145834002665,0.0019999999999925407,0.9980000000000062
near_symmetric_m2_least,0.002,1024,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,12,1.7312340490667562,5.099642387059042,0.47933921204371804;0.52246175906174186;0.64842106753763129;0.31936674439143137;0.31087166764439911;0.71455145834002665,0.0019999999999925407,0.9980000000000062
near_symmetric_m2_least,0.002,1024,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,10,1.4426950408889634,5.099642387059042,0.47933921204371804;0.52246175906174186;0.64842106753763129;0.31936674439143137;0.31087166764439911;0.71455145834002665,0.0019999999999925407,0.9980000000000062
near_symmetric_m2_least,0.002,1024,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,6,0.8656170245333781,5.099642387059042,0.47933921204371804;0.52246175906174186;0.64842106753763129;0.31936674439143137;0.31087166764439911;0.71455145834002665,0.0019999999999925407,0.9980000000000062
near_symmetric_m2_least,0.2,1536,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1536,209.35167060388474,309.4516702102386,0.49295718088866936;0.48041174910075773;0.53510519472518103;0.56123541015603629;0.4150005185712341;0.37683724099310711,0.19999999999999363,0.8000000000000047
near_symmetric_m2_least,0.2,1536,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1536,209.35167060388474,309.4516702102386,0.49295718088866936;0.48041174910075773;0.53510519472518103;0.56123541015603629;0.4150005185712341;0.37683724099310711,0.19999999999999363,0.8000000000000047
near_symmetric_m2_least,0.2,1536,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1536,209.35167060388474,309.4516702102386,0.49295718088866936;0.48041174910075773;0.53510519472518103;0.56123541015603629;0.4150005185712341;0.37683724099310711,0.19999999999999363,0.8000000000000047
near_symmetric_m2_least,0.2,1536,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1536,209.35167060388474,309.4516702102386,0.49295718088866936;0.48041174910075773;0.53510519472518103;0.56123541015603629;0.4150005185712341;0.37683724099310711,0.19999999999999363,0.8000000000000047
near_symmetric_m2_least,0.2,1536,0.2,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,826,112.58104161380781,309.4516702102386,0.49295718088866936;0.48041174910075773;0.53510519472518103;0.56123541015603629;0.4150005185712341;0.37683724099310711,0.19999999999999363,0.8000000000000047
near_symmetric_m2_least,0.05,1536,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1536,209.35167060388474,80.1775053153578,0.48943577133300398;0.47061762365113657;0.55265779208777166;0.59185311523405448;0.37250077785685121;0.31525586148966062,0.04999999999999041,0.9500000000000073
near_symmetric_m2_least,0.05,1536,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,1536,209.35167060388474,80.1775053153578,0.48943577133300398;0.47061762365113657;0.55265779208777166;0.59185311523405448;0.37250077785685121;0.31525586148966062,0.04999999999999041,0.9500000000000073
near_symmetric_m2_least,0.05,1536,0.05,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,801,109.17362510007271,80.1775053153578,0.48943577133300398;0.47061762365113657;0.55265779208777166;0.59185311523405448;0.37250077785685121;0.31525586148966062,0.04999999999999041,0.9500000000000073
near_symmetric_m2_least,0.05,1536,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,13,1.7718565871422538,80.1775053153578,0.48943577133300398;0.47061762365113657;0.55265779208777166;0.59185311523405448;0.37250077785685121;0.31525586148966062,0.04999999999999041,0.9500000000000073
near_symmetric_m2_least,0.05,1536,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,9,1.2266699449446372,80.1775053153578,0.48943577133300398;0.47061762365113657;0.55265779208777166;0.59185311523405448;0.37250077785685121;0.31525586148966062,0.04999999999999041,0.9500000000000073
near_symmetric_m2_least,0.01,1536,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,812,110.67288836611615,19.037728010056306,0.48849672878482658;0.46800585686457097;0.55733848471779579;0.60001783658819263;0.36116751366634908;0.2988341602887416,0.009999999999989555,0.9900000000000079
near_symmetric_m2_least,0.01,1536,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,19,2.5896365504386787,19.037728010056306,0.48849672878482658;0.46800585686457097;0.55733848471779579;0.60001783658819263;0.36116751366634908;0.2988341602887416,0.009999999999989555,0.9900000000000079
near_symmetric_m2_least,0.01,1536,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,15,2.044449908241062,19.037728010056306,0.48849672878482658;0.46800585686457097;0.55733848471779579;0.60001783658819263;0.36116751366634908;0.2988341602887416,0.009999999999989555,0.9900000000000079
near_symmetric_m2_least,0.01,1536,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,11,1.4992632660434455,19.037728010056306,0.48849672878482658;0.46800585686457097;0.55733848471779579;0.60001783658819263;0.36116751366634908;0.2988341602887416,0.009999999999989555,0.9900000000000079
near_symmetric_m2_least,0.01,1536,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,8,1.0903732843952332,19.037728010056306,0.48849672878482658;0.46800585686457097;0.55733848471779579;0.60001783658819263;0.36116751366634908;0.2988341602887416,0.009999999999989555,0.9900000000000079
near_symmetric_m2_least,0.002,1536,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,20,2.725933210988083,6.809772548995997,0.48830892027519107;0.46748350350725781;0.55827462324380062;0.60165078085902024;0.35890086082824862;0.29554982004855779,0.0019999999999893844,0.998000000000008
near_symmetric_m2_least,0.002,1536,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,17,2.31704322933987,6.809772548995997,0.48830892027519107;0.46748350350725781;0.55827462324380062;0.60165078085902024;0.35890086082824862;0.29554982004855779,0.0019999999999893844,0.998000000000008
near_symmetric_m2_least,0.002,1536,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,14,1.9081532476916578,6.809772548995997,0.48830892027519107;0.46748350350725781;0.55827462324380062;0.60165078085902024;0.35890086082824862;0.29554982004855779,0.0019999999999893844,0.998000000000008
near_symmetric_m2_least,0.002,1536,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,11,1.4992632660434455,6.809772548995997,0.48830892027519107;0.46748350350725781;0.55827462324380062;0.60165078085902024;0.35890086082824862;0.29554982004855779,0.0019999999999893844,0.998000000000008
near_symmetric_m2_least,0.002,1536,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,8,1.0903732843952332,6.809772548995997,0.48830892027519107;0.46748350350725781;0.55827462324380062;0.60165078085902024;0.35890086082824862;0.29554982004855779,0.0019999999999893844,0.998000000000008
near_symmetric_m2_least,0.2,2048,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,2048,268.6035857945997,412.29864859484894,0.49316231359464707;0.50811646698962698;0.51001704093714839;0.48590337155643987;0.58344125624062726;0.4072542174815395,0.19999999999999052,0.8000000000000069
near_symmetric_m2_least,0.2,2048,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,2048,268.6035857945997,412.29864859484894,0.49316231359464707;0.50811646698962698;0.51001704093714839;0.48590337155643987;0.58344125624062726;0.4072542174815395,0.19999999999999052,0.8000000000000069
near_symmetric_m2_least,0.2,2048,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,2048,268.6035857945997,412.29864859484894,0.49316231359464707;0.50811646698962698;0.51001704093714839;0.48590337155643987;0.58344125624062726;0.4072542174815395,0.19999999999999052,0.8000000000000069
near_symmetric_m2_least,0.2,2048,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,2048,268.6035857945997,412.29864859484894,0.49316231359464707;0.50811646698962698;0.51001704093714839;0.48590337155643987;0.58344125624062726;0.4072542174815395,0.19999999999999052,0.8000000000000069
near_symmetric_m2_least,0.2,2048,0.2,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,1093,143.35142542651246,412.29864859484894,0.49316231359464707;0.50811646698962698;0.51001704093714839;0.48590337155643987;0.58344125624062726;0.4072542174815395,0.19999999999999052,0.8000000000000069
near_symmetric_m2_least,0.05,2048,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,2048,268.6035857945997,106.44797289227336,0.48974347039197058;0.51217470048444058;0.51502556140572264;0.47885505733465983;0.62516188436094089;0.36088132622230923,0.04999999999998578,0.9500000000000105
near_symmetric_m2_least,0.05,2048,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,2048,268.6035857945997,106.44797289227336,0.48974347039197058;0.51217470048444058;0.51502556140572264;0.47885505733465983;0.62516188436094089;0.36088132622230923,0.04999999999998578,0.9500000000000105
near_symmetric_m2_least,0.05,2048,0.05,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,1061,139.15449439847183,106.44797289227336,0.48974347039197058;0.51217470048444058;0.51502556140572264;0.47885505733465983;0.62516188436094089;0.36088132622230923,0.04999999999998578,0.9500000000000105
near_symmetric_m2_least,0.05,2048,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,16,2.0984655140203103,106.44797289227336,0.48974347039197058;0.51217470048444058;0.51502556140572264;0.47885505733465983;0.62516188436094089;0.36088132622230923,0.04999999999998578,0.9500000000000105
near_symmetric_m2_least,0.05,2048,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,12,1.5738491355152329,106.44797289227336,0.48974347039197058;0.51217470048444058;0.51502556140572264;0.47885505733465983;0.62516188436094089;0.36088132622230923,0.04999999999998578,0.9500000000000105
near_symmetric_m2_least,0.01,2048,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.0029087459247931907,1073,140.72834353398707,24.88779270491992,0.48883177887125684;0.51325689608305747;0.51636116686400912;0.47697550687551848;0.63628738519302441;0.34851522188651451,0.009999999999984509,0.9900000000000113
near_symmetric_m2_least,0.01,2048,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,20,2.623081892525388,24.88779270491992,0.48883177887125684;0.51325689608305747;0.51636116686400912;0.47697550687551848;0.63628738519302441;0.34851522188651451,0.009999999999984509,0.9900000000000113
near_symmetric_m2_least,0.01,2048,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,16,2.0984655140203103,24.88779270491992,0.48883177887125684;0.51325689608305747;0.51636116686400912;0.47697550687551848;0.63628738519302441;0.34851522188651451,0.009999999999984509,0.9900000000000113
near_symmetric_m2_least,0.01,2048,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,12,1.5738491355152329,24.88779270491992,0.48883177887125684;0.51325689608305747;0.51636116686400912;0.47697550687551848;0.63628738519302441;0.34851522188651451,0.009999999999984509,0.9900000000000113
near_symmetric_m2_least,0.01,2048,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,9,1.1803868516364246,24.88779270491992,0.48883177887125684;0.51325689608305747;0.51636116686400912;0.47697550687551848;0.63628738519302441;0.34851522188651451,0.009999999999984509,0.9900000000000113
near_symmetric_m2_least,0.002,2048,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,21,2.7542359871516573,8.57575666744922,0.48864944056711412;0.51347333520278093;0.5166282879556664;0.47659959678369024;0.63851248535944116;0.34604200101935556,0.001999999999984256,0.9980000000000115
near_symmetric_m2_least,0.002,2048,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,20,2.623081892525388,8.57575666744922,0.48864944056711412;0.51347333520278093;0.5166282879556664;0.47659959678369024;0.63851248535944116;0.34604200101935556,0.001999999999984256,0.9980000000000115
near_symmetric_m2_least,0.002,2048,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,16,2.0984655140203103,8.57575666744922,0.48864944056711412;0.51347333520278093;0.5166282879556664;0.47659959678369024;0.63851248535944116;0.34604200101935556,0.001999999999984256,0.9980000000000115
near_symmetric_m2_least,0.002,2048,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,12,1.5738491355152329,8.57575666744922,0.48864944056711412;0.51347333520278093;0.5166282879556664;0.47659959678369024;0.63851248535944116;0.34604200101935556,0.001999999999984256,0.9980000000000115
near_symmetric_m2_least,0.002,2048,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.0029087459247931907,9,1.1803868516364246,8.57575666744922,0.48864944056711412;0.51347333520278093;0.5166282879556664;0.47659959678369024;0.63851248535944116;0.34604200101935556,0.001999999999984256,0.9980000000000115
near_symmetric_m3_selected,0.2,8,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,8,3.8471867757039027,2.3972551126878883,0.50899284933133448;0.55042483013456855;0.39814892087640874;0.23085697458655594;0.22506156994196505;0.20257893590550224,0.20000062141681127,0.5504248301345686
near_symmetric_m3_selected,0.2,8,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,8,3.8471867757039027,2.3972551126878883,0.50899284933133448;0.55042483013456855;0.39814892087640874;0.23085697458655594;0.22506156994196505;0.20257893590550224,0.20000062141681127,0.5504248301345686
near_symmetric_m3_selected,0.2,8,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,8,3.8471867757039027,2.3972551126878883,0.50899284933133448;0.55042483013456855;0.39814892087640874;0.23085697458655594;0.22506156994196505;0.20257893590550224,0.20000062141681127,0.5504248301345686
near_symmetric_m3_selected,0.2,8,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,8,3.8471867757039027,2.3972551126878883,0.50899284933133448;0.55042483013456855;0.39814892087640874;0.23085697458655594;0.22506156994196505;0.20257893590550224,0.20000062141681127,0.5504248301345686
near_symmetric_m3_selected,0.2,8,0.2,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.015191903320472655,8,3.8471867757039027,2.3972551126878883,0.50899284933133448;0.55042483013456855;0.39814892087640874;0.23085697458655594;0.22506156994196505;0.20257893590550224,0.20000062141681127,0.5504248301345686
near_symmetric_m3_selected,0.05,8,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,8,3.8471867757039027,1.5958826690318324,0.51348927399700184;0.57563724520185289;0.34722338131461311;0.096285461879833889;0.08759235491294759;0.053868403858253359,0.05000093212521688,0.5756372452018529
near_symmetric_m3_selected,0.05,8,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,8,3.8471867757039027,1.5958826690318324,0.51348927399700184;0.57563724520185289;0.34722338131461311;0.096285461879833889;0.08759235491294759;0.053868403858253359,0.05000093212521688,0.5756372452018529
near_symmetric_m3_selected,0.05,8,0.05,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.015191903320472655,8,3.8471867757039027,1.5958826690318324,0.51348927399700184;0.57563724520185289;0.34722338131461311;0.096285461879833889;0.08759235491294759;0.053868403858253359,0.05000093212521688,0.5756372452018529
near_symmetric_m3_selected,0.05,8,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,3,1.4426950408889636,1.5958826690318324,0.51348927399700184;0.57563724520185289;0.34722338131461311;0.096285461879833889;0.08759235491294759;0.053868403858253359,0.05000093212521688,0.5756372452018529
near_symmetric_m3_selected,0.05,8,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,3,1.4426950408889636,1.5958826690318324,0.51348927399700184;0.57563724520185289;0.34722338131461311;0.096285461879833889;0.08759235491294759;0.053868403858253359,0.05000093212521688,0.5756372452018529
near_symmetric_m3_selected,0.01,8,0.01,EXCLUDED_FROM_FITS_DELTA_EQUALS_EPSILON_ROUNDOFF_SENSITIVE,0.015191903320472655,8,3.8471867757039027,1.3821833507235508,0.51468832057451308;0.58236055588646196;0.33364323743146762;0.060399725158041345;0.050933897571876253;0.014212261978986987,0.010001014980791718,0.582360555886462
near_symmetric_m3_selected,0.01,8,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,0.015191903320472655,5,2.4044917348149393,1.3821833507235508,0.51468832057451308;0.58236055588646196;0.33364323743146762;0.060399725158041345;0.050933897571876253;0.014212261978986987,0.010001014980791718,0.582360555886462
