family,epsilon,n,Hn_second,increment_second,Hn_second_over_n,conditional_fisher,prediction_vertical,spectral_increment,coherence_increment,coherence_over_abs_spectral,bulk_limit,bulk_correction,min_conditional_p,max_conditional_p,eig_min,eig_max,delta,threshold_status,transition_count,correction_over_transition_count
near_symmetric_m2_least,0.002,8,-5.289025795465073e-05,-1.4359314234911838e-05,-6.611282244331342e-06,-1.9474741276043888e-32,-1.4359314234911838e-05,-6.380548768475711e-05,4.9446173449845274e-05,0.7749517360347326,-0.002885522497329642,0.0028711631830947303,0.014718222517362345,0.7993967421411089,0.0020039920840149573,0.9023836142975508,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,5,9.889234689969054e-06
near_symmetric_m2_least,0.002,8,-5.289025795465073e-05,-1.4359314234911838e-05,-6.611282244331342e-06,-1.9474741276043888e-32,-1.4359314234911838e-05,-6.380548768475711e-05,4.9446173449845274e-05,0.7749517360347326,-0.002885522497329642,0.0028711631830947303,0.014718222517362345,0.7993967421411089,0.0020039920840149573,0.9023836142975508,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,1.2361543362461318e-05
near_symmetric_m2_least,0.002,8,-5.289025795465073e-05,-1.4359314234911838e-05,-6.611282244331342e-06,-1.9474741276043888e-32,-1.4359314234911838e-05,-6.380548768475711e-05,4.9446173449845274e-05,0.7749517360347326,-0.002885522497329642,0.0028711631830947303,0.014718222517362345,0.7993967421411089,0.0020039920840149573,0.9023836142975508,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,3,1.648205781661509e-05
near_symmetric_m2_least,0.002,8,-5.289025795465073e-05,-1.4359314234911838e-05,-6.611282244331342e-06,-1.9474741276043888e-32,-1.4359314234911838e-05,-6.380548768475711e-05,4.9446173449845274e-05,0.7749517360347326,-0.002885522497329642,0.0028711631830947303,0.014718222517362345,0.7993967421411089,0.0020039920840149573,0.9023836142975508,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,2.4723086724922637e-05
near_symmetric_m2_least,0.002,9,-6.840372840432281e-05,-1.5513470449672083e-05,-7.600414267146979e-06,-2.3048865596590966e-32,-1.5513470449672083e-05,-6.829793717882777e-05,5.278446672915569e-05,0.7728559442571096,-0.002885522497329642,0.00287000902687997,0.014718222517362345,0.7993967421411089,0.0020003055406022144,0.904532053257543,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,6,8.797411121525948e-06
near_symmetric_m2_least,0.002,9,-6.840372840432281e-05,-1.5513470449672083e-05,-7.600414267146979e-06,-2.3048865596590966e-32,-1.5513470449672083e-05,-6.829793717882777e-05,5.278446672915569e-05,0.7728559442571096,-0.002885522497329642,0.00287000902687997,0.014718222517362345,0.7993967421411089,0.0020003055406022144,0.904532053257543,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,8.797411121525948e-06
near_symmetric_m2_least,0.002,9,-6.840372840432281e-05,-1.5513470449672083e-05,-7.600414267146979e-06,-2.3048865596590966e-32,-1.5513470449672083e-05,-6.829793717882777e-05,5.278446672915569e-05,0.7728559442571096,-0.002885522497329642,0.00287000902687997,0.014718222517362345,0.7993967421411089,0.0020003055406022144,0.904532053257543,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,1.3196116682288923e-05
near_symmetric_m2_least,0.002,9,-6.840372840432281e-05,-1.5513470449672083e-05,-7.600414267146979e-06,-2.3048865596590966e-32,-1.5513470449672083e-05,-6.829793717882777e-05,5.278446672915569e-05,0.7728559442571096,-0.002885522497329642,0.00287000902687997,0.014718222517362345,0.7993967421411089,0.0020003055406022144,0.904532053257543,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,3,1.7594822243051896e-05
near_symmetric_m2_least,0.002,9,-6.840372840432281e-05,-1.5513470449672083e-05,-7.600414267146979e-06,-2.3048865596590966e-32,-1.5513470449672083e-05,-6.829793717882777e-05,5.278446672915569e-05,0.7728559442571096,-0.002885522497329642,0.00287000902687997,0.014718222517362345,0.7993967421411089,0.0020003055406022144,0.904532053257543,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,2.6392233364577846e-05
near_symmetric_m2_least,0.002,10,-8.736184769734973e-05,-1.895811929302692e-05,-8.736184769734973e-06,-2.5199426732187355e-32,-1.895811929302692e-05,-7.899245811898638e-05,6.0034338825959465e-05,0.7600008944591863,-0.002885522497329642,0.0028665643780366153,0.014718222517362345,0.7993967421411089,0.0020000859624788076,0.9500294561672167,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.000572313765991e-05
near_symmetric_m2_least,0.002,10,-8.736184769734973e-05,-1.895811929302692e-05,-8.736184769734973e-06,-2.5199426732187355e-32,-1.895811929302692e-05,-7.899245811898638e-05,6.0034338825959465e-05,0.7600008944591863,-0.002885522497329642,0.0028665643780366153,0.014718222517362345,0.7993967421411089,0.0020000859624788076,0.9500294561672167,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.000572313765991e-05
near_symmetric_m2_least,0.002,10,-8.736184769734973e-05,-1.895811929302692e-05,-8.736184769734973e-06,-2.5199426732187355e-32,-1.895811929302692e-05,-7.899245811898638e-05,6.0034338825959465e-05,0.7600008944591863,-0.002885522497329642,0.0028665643780366153,0.014718222517362345,0.7993967421411089,0.0020000859624788076,0.9500294561672167,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,1.5008584706489866e-05
near_symmetric_m2_least,0.002,10,-8.736184769734973e-05,-1.895811929302692e-05,-8.736184769734973e-06,-2.5199426732187355e-32,-1.895811929302692e-05,-7.899245811898638e-05,6.0034338825959465e-05,0.7600008944591863,-0.002885522497329642,0.0028665643780366153,0.014718222517362345,0.7993967421411089,0.0020000859624788076,0.9500294561672167,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,2,3.0017169412979732e-05
near_symmetric_m2_least,0.002,10,-8.736184769734973e-05,-1.895811929302692e-05,-8.736184769734973e-06,-2.5199426732187355e-32,-1.895811929302692e-05,-7.899245811898638e-05,6.0034338825959465e-05,0.7600008944591863,-0.002885522497329642,0.0028665643780366153,0.014718222517362345,0.7993967421411089,0.0020000859624788076,0.9500294561672167,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,3.0017169412979732e-05
near_symmetric_m2_least,0.002,11,-0.0001078095186316011,-2.0447670934251376e-05,-9.800865330145554e-06,-2.9227011580322187e-32,-2.0447670934251376e-05,-8.69818377186479e-05,6.653416678439653e-05,0.7649202239162668,-0.002885522497329642,0.0028650748263953905,0.014718222517362345,0.7993967421411089,0.002000006431589891,0.9678666211522906,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.1089027797399421e-05
near_symmetric_m2_least,0.002,11,-0.0001078095186316011,-2.0447670934251376e-05,-9.800865330145554e-06,-2.9227011580322187e-32,-2.0447670934251376e-05,-8.69818377186479e-05,6.653416678439653e-05,0.7649202239162668,-0.002885522497329642,0.0028650748263953905,0.014718222517362345,0.7993967421411089,0.002000006431589891,0.9678666211522906,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.1089027797399421e-05
near_symmetric_m2_least,0.002,11,-0.0001078095186316011,-2.0447670934251376e-05,-9.800865330145554e-06,-2.9227011580322187e-32,-2.0447670934251376e-05,-8.69818377186479e-05,6.653416678439653e-05,0.7649202239162668,-0.002885522497329642,0.0028650748263953905,0.014718222517362345,0.7993967421411089,0.002000006431589891,0.9678666211522906,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,5,1.3306833356879305e-05
near_symmetric_m2_least,0.002,11,-0.0001078095186316011,-2.0447670934251376e-05,-9.800865330145554e-06,-2.9227011580322187e-32,-2.0447670934251376e-05,-8.69818377186479e-05,6.653416678439653e-05,0.7649202239162668,-0.002885522497329642,0.0028650748263953905,0.014718222517362345,0.7993967421411089,0.002000006431589891,0.9678666211522906,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,3,2.2178055594798842e-05
near_symmetric_m2_least,0.002,11,-0.0001078095186316011,-2.0447670934251376e-05,-9.800865330145554e-06,-2.9227011580322187e-32,-2.0447670934251376e-05,-8.69818377186479e-05,6.653416678439653e-05,0.7649202239162668,-0.002885522497329642,0.0028650748263953905,0.014718222517362345,0.7993967421411089,0.002000006431589891,0.9678666211522906,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,3.326708339219826e-05
near_symmetric_m2_least,0.002,12,-0.00012955083456786661,-2.1741315936265533e-05,-1.079590288065555e-05,-3.3961914795434137e-32,-2.1741315936265533e-05,-9.302162405026371e-05,7.128030811399818e-05,0.7662767538382502,-0.002885522497329642,0.0028637811813933766,0.014718222517362345,0.7993967421411089,0.002000001794508963,0.969007076888256,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,7,1.0182901159142596e-05
near_symmetric_m2_least,0.002,12,-0.00012955083456786661,-2.1741315936265533e-05,-1.079590288065555e-05,-3.3961914795434137e-32,-2.1741315936265533e-05,-9.302162405026371e-05,7.128030811399818e-05,0.7662767538382502,-0.002885522497329642,0.0028637811813933766,0.014718222517362345,0.7993967421411089,0.002000001794508963,0.969007076888256,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.188005135233303e-05
near_symmetric_m2_least,0.002,12,-0.00012955083456786661,-2.1741315936265533e-05,-1.079590288065555e-05,-3.3961914795434137e-32,-2.1741315936265533e-05,-9.302162405026371e-05,7.128030811399818e-05,0.7662767538382502,-0.002885522497329642,0.0028637811813933766,0.014718222517362345,0.7993967421411089,0.002000001794508963,0.969007076888256,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,1.7820077028499544e-05
near_symmetric_m2_least,0.002,12,-0.00012955083456786661,-2.1741315936265533e-05,-1.079590288065555e-05,-3.3961914795434137e-32,-2.1741315936265533e-05,-9.302162405026371e-05,7.128030811399818e-05,0.7662767538382502,-0.002885522497329642,0.0028637811813933766,0.014718222517362345,0.7993967421411089,0.002000001794508963,0.969007076888256,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,1.7820077028499544e-05
near_symmetric_m2_least,0.002,12,-0.00012955083456786661,-2.1741315936265533e-05,-1.079590288065555e-05,-3.3961914795434137e-32,-2.1741315936265533e-05,-9.302162405026371e-05,7.128030811399818e-05,0.7662767538382502,-0.002885522497329642,0.0028637811813933766,0.014718222517362345,0.7993967421411089,0.002000001794508963,0.969007076888256,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,3.564015405699909e-05
near_symmetric_m2_least,0.002,13,-0.0001541991909331242,-2.4648356365257577e-05,-1.1861476225624938e-05,-3.794241934745747e-32,-2.4648356365257577e-05,-0.00010337496697097783,7.872661060572026e-05,0.7615635865482064,-0.002885522497329642,0.0028608741409643845,0.014718222517362345,0.7993967421411089,0.0020000001324354377,0.9835182197008,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,7,1.1246658657960037e-05
near_symmetric_m2_least,0.002,13,-0.0001541991909331242,-2.4648356365257577e-05,-1.1861476225624938e-05,-3.794241934745747e-32,-2.4648356365257577e-05,-0.00010337496697097783,7.872661060572026e-05,0.7615635865482064,-0.002885522497329642,0.0028608741409643845,0.014718222517362345,0.7993967421411089,0.0020000001324354377,0.9835182197008,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.3121101767620044e-05
near_symmetric_m2_least,0.002,13,-0.0001541991909331242,-2.4648356365257577e-05,-1.1861476225624938e-05,-3.794241934745747e-32,-2.4648356365257577e-05,-0.00010337496697097783,7.872661060572026e-05,0.7615635865482064,-0.002885522497329642,0.0028608741409643845,0.014718222517362345,0.7993967421411089,0.0020000001324354377,0.9835182197008,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,1.9681652651430065e-05
near_symmetric_m2_least,0.002,13,-0.0001541991909331242,-2.4648356365257577e-05,-1.1861476225624938e-05,-3.794241934745747e-32,-2.4648356365257577e-05,-0.00010337496697097783,7.872661060572026e-05,0.7615635865482064,-0.002885522497329642,0.0028608741409643845,0.014718222517362345,0.7993967421411089,0.0020000001324354377,0.9835182197008,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,1.9681652651430065e-05
near_symmetric_m2_least,0.002,13,-0.0001541991909331242,-2.4648356365257577e-05,-1.1861476225624938e-05,-3.794241934745747e-32,-2.4648356365257577e-05,-0.00010337496697097783,7.872661060572026e-05,0.7615635865482064,-0.002885522497329642,0.0028608741409643845,0.014718222517362345,0.7993967421411089,0.0020000001324354377,0.9835182197008,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,3,2.6242203535240088e-05
near_symmetric_m2_least,0.002,14,-0.00018056613415382778,-2.636694322070359e-05,-1.28975810109877e-05,-4.1578656026902975e-32,-2.636694322070359e-05,-0.00011024496292660608,8.387801970590249e-05,0.760833125425812,-0.002885522497329642,0.0028591555541089384,0.014718222517362345,0.7993967421411089,0.0020000000367392675,0.9894093423863387,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,8,1.0484752463237811e-05
near_symmetric_m2_least,0.002,14,-0.00018056613415382778,-2.636694322070359e-05,-1.28975810109877e-05,-4.1578656026902975e-32,-2.636694322070359e-05,-0.00011024496292660608,8.387801970590249e-05,0.760833125425812,-0.002885522497329642,0.0028591555541089384,0.014718222517362345,0.7993967421411089,0.0020000000367392675,0.9894093423863387,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.3979669950983749e-05
near_symmetric_m2_least,0.002,14,-0.00018056613415382778,-2.636694322070359e-05,-1.28975810109877e-05,-4.1578656026902975e-32,-2.636694322070359e-05,-0.00011024496292660608,8.387801970590249e-05,0.760833125425812,-0.002885522497329642,0.0028591555541089384,0.014718222517362345,0.7993967421411089,0.0020000000367392675,0.9894093423863387,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,2.0969504926475623e-05
near_symmetric_m2_least,0.002,14,-0.00018056613415382778,-2.636694322070359e-05,-1.28975810109877e-05,-4.1578656026902975e-32,-2.636694322070359e-05,-0.00011024496292660608,8.387801970590249e-05,0.760833125425812,-0.002885522497329642,0.0028591555541089384,0.014718222517362345,0.7993967421411089,0.0020000000367392675,0.9894093423863387,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,2.0969504926475623e-05
near_symmetric_m2_least,0.002,14,-0.00018056613415382778,-2.636694322070359e-05,-1.28975810109877e-05,-4.1578656026902975e-32,-2.636694322070359e-05,-0.00011024496292660608,8.387801970590249e-05,0.760833125425812,-0.002885522497329642,0.0028591555541089384,0.014718222517362345,0.7993967421411089,0.0020000000367392675,0.9894093423863387,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,3,2.7959339901967498e-05
near_symmetric_m2_least,0.002,15,-0.0002083180623040644,-2.775192815023662e-05,-1.3887870820270959e-05,-4.585178161496188e-32,-2.775192815023662e-05,-0.00011712193288963,8.937000473939339e-05,0.7630509720464682,-0.002885522497329642,0.0028577705691794054,0.014718222517362345,0.7993967421411089,0.0020000000026871023,0.9898899255808986,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,8,1.1171250592424173e-05
near_symmetric_m2_least,0.002,15,-0.0002083180623040644,-2.775192815023662e-05,-1.3887870820270959e-05,-4.585178161496188e-32,-2.775192815023662e-05,-0.00011712193288963,8.937000473939339e-05,0.7630509720464682,-0.002885522497329642,0.0028577705691794054,0.014718222517362345,0.7993967421411089,0.0020000000026871023,0.9898899255808986,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.4895000789898898e-05
near_symmetric_m2_least,0.002,15,-0.0002083180623040644,-2.775192815023662e-05,-1.3887870820270959e-05,-4.585178161496188e-32,-2.775192815023662e-05,-0.00011712193288963,8.937000473939339e-05,0.7630509720464682,-0.002885522497329642,0.0028577705691794054,0.014718222517362345,0.7993967421411089,0.0020000000026871023,0.9898899255808986,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,2.2342501184848347e-05
near_symmetric_m2_least,0.002,15,-0.0002083180623040644,-2.775192815023662e-05,-1.3887870820270959e-05,-4.585178161496188e-32,-2.775192815023662e-05,-0.00011712193288963,8.937000473939339e-05,0.7630509720464682,-0.002885522497329642,0.0028577705691794054,0.014718222517362345,0.7993967421411089,0.0020000000026871023,0.9898899255808986,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,2.2342501184848347e-05
near_symmetric_m2_least,0.002,15,-0.0002083180623040644,-2.775192815023662e-05,-1.3887870820270959e-05,-4.585178161496188e-32,-2.775192815023662e-05,-0.00011712193288963,8.937000473939339e-05,0.7630509720464682,-0.002885522497329642,0.0028577705691794054,0.014718222517362345,0.7993967421411089,0.0020000000026871023,0.9898899255808986,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,4.4685002369696693e-05
near_symmetric_m2_least,0.002,16,-0.00023881522777207263,-3.049716546800824e-05,-1.492595173575454e-05,-4.8936679494065655e-32,-3.049716546800824e-05,-0.00012784054647913218,9.734338101112394e-05,0.7614437179131867,-0.002885522497329642,0.002855025331861634,0.014718222517362345,0.7993967421411089,0.0020000000007423147,0.9939132077478099,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,7,1.390619728730342e-05
near_symmetric_m2_least,0.002,16,-0.00023881522777207263,-3.049716546800824e-05,-1.492595173575454e-05,-4.8936679494065655e-32,-3.049716546800824e-05,-0.00012784054647913218,9.734338101112394e-05,0.7614437179131867,-0.002885522497329642,0.002855025331861634,0.014718222517362345,0.7993967421411089,0.0020000000007423147,0.9939132077478099,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.6223896835187325e-05
near_symmetric_m2_least,0.002,16,-0.00023881522777207263,-3.049716546800824e-05,-1.492595173575454e-05,-4.8936679494065655e-32,-3.049716546800824e-05,-0.00012784054647913218,9.734338101112394e-05,0.7614437179131867,-0.002885522497329642,0.002855025331861634,0.014718222517362345,0.7993967421411089,0.0020000000007423147,0.9939132077478099,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,5,1.946867620222479e-05
near_symmetric_m2_least,0.002,16,-0.00023881522777207263,-3.049716546800824e-05,-1.492595173575454e-05,-4.8936679494065655e-32,-3.049716546800824e-05,-0.00012784054647913218,9.734338101112394e-05,0.7614437179131867,-0.002885522497329642,0.002855025331861634,0.014718222517362345,0.7993967421411089,0.0020000000007423147,0.9939132077478099,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,3,3.244779367037465e-05
near_symmetric_m2_least,0.002,16,-0.00023881522777207263,-3.049716546800824e-05,-1.492595173575454e-05,-4.8936679494065655e-32,-3.049716546800824e-05,-0.00012784054647913218,9.734338101112394e-05,0.7614437179131867,-0.002885522497329642,0.002855025331861634,0.014718222517362345,0.7993967421411089,0.0020000000007423147,0.9939132077478099,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,4.867169050556197e-05
near_symmetric_m2_least,0.002,17,-0.0002707265672363517,-3.191133946427907e-05,-1.592509219037363e-05,-5.246768152534668e-32,-3.191133946427907e-05,-0.00013402399236855478,0.00010211265290427572,0.7618983071588739,-0.002885522497329642,0.002853611157865363,0.014718222517362345,0.7993967421411089,0.0020000000000540232,0.9956841804215006,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.701877548404595e-05
near_symmetric_m2_least,0.002,17,-0.0002707265672363517,-3.191133946427907e-05,-1.592509219037363e-05,-5.246768152534668e-32,-3.191133946427907e-05,-0.00013402399236855478,0.00010211265290427572,0.7618983071588739,-0.002885522497329642,0.002853611157865363,0.014718222517362345,0.7993967421411089,0.0020000000000540232,0.9956841804215006,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.701877548404595e-05
near_symmetric_m2_least,0.002,17,-0.0002707265672363517,-3.191133946427907e-05,-1.592509219037363e-05,-5.246768152534668e-32,-3.191133946427907e-05,-0.00013402399236855478,0.00010211265290427572,0.7618983071588739,-0.002885522497329642,0.002853611157865363,0.014718222517362345,0.7993967421411089,0.0020000000000540232,0.9956841804215006,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.701877548404595e-05
near_symmetric_m2_least,0.002,17,-0.0002707265672363517,-3.191133946427907e-05,-1.592509219037363e-05,-5.246768152534668e-32,-3.191133946427907e-05,-0.00013402399236855478,0.00010211265290427572,0.7618983071588739,-0.002885522497329642,0.002853611157865363,0.014718222517362345,0.7993967421411089,0.0020000000000540232,0.9956841804215006,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,2.552816322606893e-05
near_symmetric_m2_least,0.002,17,-0.0002707265672363517,-3.191133946427907e-05,-1.592509219037363e-05,-5.246768152534668e-32,-3.191133946427907e-05,-0.00013402399236855478,0.00010211265290427572,0.7618983071588739,-0.002885522497329642,0.002853611157865363,0.014718222517362345,0.7993967421411089,0.0020000000000540232,0.9956841804215006,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,5.105632645213786e-05
near_symmetric_m2_least,0.002,18,-0.0003041277743980609,-3.34012071617092e-05,-1.6895987466558937e-05,-5.727869443479718e-32,-3.34012071617092e-05,-0.00014109535767058493,0.00010769415050887572,0.7632721039646752,-0.002885522497329642,0.0028521212901679326,0.014718222517362345,0.7993967421411089,0.002000000000015006,0.9958597035319038,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,7,1.5384878644125102e-05
near_symmetric_m2_least,0.002,18,-0.0003041277743980609,-3.34012071617092e-05,-1.6895987466558937e-05,-5.727869443479718e-32,-3.34012071617092e-05,-0.00014109535767058493,0.00010769415050887572,0.7632721039646752,-0.002885522497329642,0.0028521212901679326,0.014718222517362345,0.7993967421411089,0.002000000000015006,0.9958597035319038,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.7949025084812622e-05
near_symmetric_m2_least,0.002,18,-0.0003041277743980609,-3.34012071617092e-05,-1.6895987466558937e-05,-5.727869443479718e-32,-3.34012071617092e-05,-0.00014109535767058493,0.00010769415050887572,0.7632721039646752,-0.002885522497329642,0.0028521212901679326,0.014718222517362345,0.7993967421411089,0.002000000000015006,0.9958597035319038,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,6,1.7949025084812622e-05
near_symmetric_m2_least,0.002,18,-0.0003041277743980609,-3.34012071617092e-05,-1.6895987466558937e-05,-5.727869443479718e-32,-3.34012071617092e-05,-0.00014109535767058493,0.00010769415050887572,0.7632721039646752,-0.002885522497329642,0.0028521212901679326,0.014718222517362345,0.7993967421411089,0.002000000000015006,0.9958597035319038,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,2.692353762721893e-05
near_symmetric_m2_least,0.002,18,-0.0003041277743980609,-3.34012071617092e-05,-1.6895987466558937e-05,-5.727869443479718e-32,-3.34012071617092e-05,-0.00014109535767058493,0.00010769415050887572,0.7632721039646752,-0.002885522497329642,0.0028521212901679326,0.014718222517362345,0.7993967421411089,0.002000000000015006,0.9958597035319038,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,2,5.384707525443786e-05
near_symmetric_m2_least,0.002,19,-0.00034031983579798703,-3.619206139992614e-05,-1.7911570305157213e-05,-6.073132848015799e-32,-3.619206139992614e-05,-0.00015203638641611214,0.000115844325016186,0.7619513180162596,-0.002885522497329642,0.002849330435929716,0.014718222517362345,0.7993967421411089,0.0020000000000012052,0.9968891339519901,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,7,1.654918928802657e-05
near_symmetric_m2_least,0.002,19,-0.00034031983579798703,-3.619206139992614e-05,-1.7911570305157213e-05,-6.073132848015799e-32,-3.619206139992614e-05,-0.00015203638641611214,0.000115844325016186,0.7619513180162596,-0.002885522497329642,0.002849330435929716,0.014718222517362345,0.7993967421411089,0.0020000000000012052,0.9968891339519901,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,7,1.654918928802657e-05
near_symmetric_m2_least,0.002,19,-0.00034031983579798703,-3.619206139992614e-05,-1.7911570305157213e-05,-6.073132848015799e-32,-3.619206139992614e-05,-0.00015203638641611214,0.000115844325016186,0.7619513180162596,-0.002885522497329642,0.002849330435929716,0.014718222517362345,0.7993967421411089,0.0020000000000012052,0.9968891339519901,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,5,2.31688650032372e-05
near_symmetric_m2_least,0.002,19,-0.00034031983579798703,-3.619206139992614e-05,-1.7911570305157213e-05,-6.073132848015799e-32,-3.619206139992614e-05,-0.00015203638641611214,0.000115844325016186,0.7619513180162596,-0.002885522497329642,0.002849330435929716,0.014718222517362345,0.7993967421411089,0.0020000000000012052,0.9968891339519901,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,2.89610812540465e-05
near_symmetric_m2_least,0.002,19,-0.00034031983579798703,-3.619206139992614e-05,-1.7911570305157213e-05,-6.073132848015799e-32,-3.619206139992614e-05,-0.00015203638641611214,0.000115844325016186,0.7619513180162596,-0.002885522497329642,0.002849330435929716,0.014718222517362345,0.7993967421411089,0.0020000000000012052,0.9968891339519901,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,3,3.8614775005395336e-05
near_symmetric_m2_least,0.002,20,-0.00037805247588724913,-3.773264008926207e-05,-1.8902623794362457e-05,-6.458749963882108e-32,-3.773264008926207e-05,-0.00015844195899432194,0.00012070931890505987,0.7618519719854367,-0.002885522497329642,0.00284778985724038,0.014718222517362345,0.7993967421411089,0.002000000000000447,0.9973945405858587,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,8,1.5088664863132484e-05
near_symmetric_m2_least,0.002,20,-0.00037805247588724913,-3.773264008926207e-05,-1.8902623794362457e-05,-6.458749963882108e-32,-3.773264008926207e-05,-0.00015844195899432194,0.00012070931890505987,0.7618519719854367,-0.002885522497329642,0.00284778985724038,0.014718222517362345,0.7993967421411089,0.002000000000000447,0.9973945405858587,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,1.5088664863132484e-05
near_symmetric_m2_least,0.002,20,-0.00037805247588724913,-3.773264008926207e-05,-1.8902623794362457e-05,-6.458749963882108e-32,-3.773264008926207e-05,-0.00015844195899432194,0.00012070931890505987,0.7618519719854367,-0.002885522497329642,0.00284778985724038,0.014718222517362345,0.7993967421411089,0.002000000000000447,0.9973945405858587,0.05,SAFE_DELTA_AWAY_FROM_EPSILON,4,3.0177329726264968e-05
near_symmetric_m2_least,0.002,20,-0.00037805247588724913,-3.773264008926207e-05,-1.8902623794362457e-05,-6.458749963882108e-32,-3.773264008926207e-05,-0.00015844195899432194,0.00012070931890505987,0.7618519719854367,-0.002885522497329642,0.00284778985724038,0.014718222517362345,0.7993967421411089,0.002000000000000447,0.9973945405858587,0.1,SAFE_DELTA_AWAY_FROM_EPSILON,4,3.0177329726264968e-05
near_symmetric_m2_least,0.002,20,-0.00037805247588724913,-3.773264008926207e-05,-1.8902623794362457e-05,-6.458749963882108e-32,-3.773264008926207e-05,-0.00015844195899432194,0.00012070931890505987,0.7618519719854367,-0.002885522497329642,0.00284778985724038,0.014718222517362345,0.7993967421411089,0.002000000000000447,0.9973945405858587,0.2,SAFE_DELTA_AWAY_FROM_EPSILON,3,4.023643963501996e-05
near_symmetric_m2_least,0.002,21,-0.0004172636503961883,-3.9211174508939195e-05,-1.986969763791373e-05,-6.831645578193524e-32,-3.9211174508939195e-05,-0.00016603813315552315,0.00012682695864658396,0.7638423549835314,-0.002885522497329642,0.0028463113228207027,0.014718222517362345,0.7993967421411089,0.002000000000000121,0.9974531782829412,0.01,SAFE_DELTA_AWAY_FROM_EPSILON,8,1.5853369830822995e-05
near_symmetric_m2_least,0.002,21,-0.0004172636503961883,-3.9211174508939195e-05,-1.986969763791373e-05,-6.831645578193524e-32,-3.9211174508939195e-05,-0.00016603813315552315,0.00012682695864658396,0.7638423549835314,-0.002885522497329642,0.0028463113228207027,0.014718222517362345,0.7993967421411089,0.002000000000000121,0.9974531782829412,0.02,SAFE_DELTA_AWAY_FROM_EPSILON,8,1.5853369830822995e-05
